VisitModeID,ProviderID,LocationID,Acceptingnewpatients,VirtualCare,VisitMode
e884c07e-0dc8-4445-972a-da64bc9fdc9e,1bd4ba1a-ae18-46ee-a98e-1a7b4f738119,73926a63-0502-4717-a6ba-67be821a9fa2,Yes,Yes,Telehealth
4a7496e5-80b3-4e37-99f1-831984afc4e9,a870a816-1528-4537-9d8b-4b627d71e6ba,36d1fd21-a05a-43fe-837d-9fdd33d476b2,Yes,No,Telehealth
679df31c-6012-45ac-b793-82e529470b8e,c1bbe1bc-83f5-466b-89ab-271be547518e,46c95e75-017b-4cdf-9b86-d394eaa0c614,Yes,Yes,Telehealth
be634e1e-2f88-4d6a-86db-6aed88815505,f097282a-2d93-463a-96af-4398049f04e0,ef4a714e-024c-466b-bfe9-ba30b0c80edf,No,No,Telehealth
89076dbc-8685-44a7-9136-740dea803e72,dc1740cc-7a9b-4565-adbf-48977795f862,25d532e8-3443-4d4d-b17c-0ae69d148b87,No,No,Hybrid
31596796-f141-4651-ae94-a5e36929e5d4,84ae5e52-fbce-4e28-8a7f-25d4f9411ee3,2f075deb-1d1d-4345-86b5-15c61109cc9b,No,Yes,Hybrid
d9e3fff4-bf78-4b91-8c42-e0dd7b1f2b56,d7c81f7a-655e-4849-a602-16c1162480eb,8760e172-ea7e-4407-911b-0b1a1f629fbf,No,No,Hybrid
cefb9f90-e511-4b6f-8eba-e0e9712ded78,9b3db381-471d-4dcd-bed7-a1c61a3ee410,31923673-bccd-424a-9f90-80940b9f2ae0,Yes,No,Hybrid
5a2cba02-feee-411e-a79c-ff8135f9969d,035b4735-0f07-4c9e-a3b8-1771546bd7d3,08613182-296e-4d91-bf5e-d9e17b414018,No,No,In-person
6d59ad6b-eac4-46f8-b6e4-9b4ffa91e19a,3a311ea7-40b6-4d26-a7cc-d1ebbc728537,e5f8279f-28b6-4bc4-866d-c84670d97109,Yes,Yes,Hybrid
4f4b023d-168e-4d1c-8fdc-20b5a5ef6aa8,07d81f25-55fc-428e-a4f9-bbe6907d5731,5989f195-26db-4d9a-b063-66433e47c870,No,No,Hybrid
d8918aab-6127-42d7-8cbe-8dc53216641c,cd839743-e931-4b54-b261-0709070dfa74,2006853c-7e63-4501-98c6-b7c7e4bf8571,No,No,In-person
0f6be1d0-eb12-407f-b257-b76d061d2c5a,6f256631-2b07-405a-ba38-b628e2cdeb9e,639ea241-5781-41a9-a8ca-38b01ecd0277,No,No,In-person
bf572ed0-848b-4502-92f1-ab80603563a3,71a2ab45-8796-4e34-8784-19ca15bf7376,ff51cbd8-81d7-4869-adfa-b28126ba1a7d,No,Yes,Hybrid
dab45c6b-b508-45c4-be77-0be6d7f42089,afebae87-9be7-4a18-979f-05d0930743d6,6150ac04-37a0-410c-807b-98a1b5cc5d62,No,No,In-person
ecaebcec-dfd5-41c3-b0aa-07b50e567ac2,e70cedb0-647e-4619-b9d9-0ec4636a27cd,66ea3300-2ff5-4d40-b1d0-8280d8a96c9c,Yes,Yes,Hybrid
71d256d5-f612-4140-b97e-773829e3e083,b6ec70db-0600-4901-a342-a9bed63f7e76,a3ad16d2-7014-4627-b527-c4ddd2b2af64,Yes,Yes,In-person
924eb9b4-e41d-4945-b414-0f0a95e7bf5d,c67179ef-ff4c-46f2-921e-93e069da35e4,4021a312-338c-4efe-bac7-70460084c2c5,No,Yes,Hybrid
dc2e4ea9-8937-44c0-8213-f735ddf0199f,fdb73b73-75b4-44fa-b32a-af59e78b83eb,bca11b7d-e697-45c2-9600-122b79d50fdd,No,Yes,Telehealth
7ded127c-cda2-437f-951e-2cde23d4529b,d6265101-1405-45b8-80cd-246462ea69c3,368aaa83-a020-46e1-ba0c-84fefe0dc53a,Yes,No,Hybrid
33f1971b-5529-47ca-97f3-02fa3773b8ff,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,d2aa9c1e-8881-45ad-a295-d5a0f76e32eb,No,No,In-person
800bf82e-bdb2-414e-a917-43d075e5a4fa,8b9b2be1-79ea-4315-bd83-e0b030e3c231,97bfe0f0-14c6-4636-a78e-790ed2aa5bad,No,No,Telehealth
8817658f-40f0-4dbd-8c0d-85bbb9a6a12d,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,6196c24a-842c-4e42-8ee9-c1619f09954b,No,No,Hybrid
6b48efea-8499-4881-965b-fd66d37f7fd5,1bfccf96-ec90-47ec-9b0c-02596783f131,5875a8fa-ab67-4555-878a-4d79efdb2a2f,No,No,Telehealth
d17e90fc-23cd-4b31-954f-866e26d59203,66c06386-5db7-4deb-a473-82b8bf0e51f5,1e3c74e8-8240-411c-9d0a-c4309945151e,No,No,In-person
3fa7127f-f27d-4ed8-b06c-b841e573b399,6478b8ea-e0e6-4ee2-971d-f707b8746db9,cb1bea85-1fc0-404b-b394-0e7b6dfc11cf,No,No,Hybrid
b27d3708-cfbf-4a5a-b0c3-f96f69ee3881,9ee17618-7d89-4c31-9621-9059bd601d82,c339d960-746f-40af-bd6c-6c30e63f2234,Yes,Yes,Telehealth
102a2db0-21be-408a-8550-8bc319637de6,d1c66369-7c95-4776-929f-45eb9c0cf1ce,038ffe2e-d475-4161-bc72-3f811638fad0,Yes,No,In-person
498749ce-72ec-40ff-9bc0-4fd00b46ccc2,9f169e15-8110-407e-8131-4808f858dc76,fa222a7e-c619-4aa1-aa71-abbf96cd16b1,No,No,In-person
d771bf21-bf13-47f5-ae12-c8e5b4802756,170c29e4-c233-4059-87a8-191b913db9a2,cedd39bd-c106-4b3e-970b-257f6636cd8f,Yes,No,In-person
c3d39122-d65a-463a-9974-c36e060b3a7d,238621d8-c093-4d2a-bf22-44707f07ea3d,6c50142e-5f86-4558-be48-41342404c347,Yes,Yes,Hybrid
24a862a7-8351-4d96-b653-140e65164806,cd6b07f8-1083-408b-bf71-00b2a774d0af,a4d6da47-c2e8-4bae-8efe-e965010036a4,No,No,Hybrid
c9d3c096-3537-4803-8b65-9a09be753c8b,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,90912904-3628-45d6-9d4e-e9f804d7b9d8,Yes,No,In-person
6670b139-6861-4c01-9351-e10f1b3bea66,f980879a-4cc2-4e6e-a6d4-366d96e6040f,c3548152-db9e-426d-a56b-f1ae2979248b,No,Yes,Telehealth
2aaf0965-58c3-414d-b37e-73edf09448b4,b4cae5dc-339d-4612-b770-cde9981a5e84,168a9f39-2f29-47a1-9523-dcd35c52c02f,Yes,No,Hybrid
fd3e5785-e03c-4b47-8059-f89667a3a586,7a3f3fae-2601-4395-a763-aa5dac9fdba4,475d495e-76f4-4756-a627-a5c40666e61c,Yes,Yes,In-person
47aa4ca9-699c-4fa2-815c-d088f5e3f1e1,cf69f408-384e-4af6-af03-2ad2a663e7f6,3252aad8-0732-4b33-8ee0-05dfde898e51,Yes,No,Telehealth
c80a09ac-6c1a-457a-a491-607c003c6eac,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,301ee0b6-3e07-45e5-a4c7-be095e49e93b,Yes,Yes,Telehealth
806ef035-7974-4e45-952d-d1851fad57b8,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,e92c645c-141b-4d18-872d-935eb5ddea4f,Yes,No,Hybrid
a8da1b64-996b-431f-9a84-6a7aad3289a2,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,595408f2-2c1d-46ff-b929-e73f071b34d3,No,Yes,In-person
66b8d17d-20be-4892-9137-1e5c5ffcac52,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,bbf37efd-03ad-4041-9031-806be9893c22,Yes,No,Telehealth
1f6b950f-1566-4ee9-af04-69d41b0d63e6,85824ab8-4b00-407a-a1d8-65e8a6bad26e,d4ed1f17-7121-4554-a749-6d121c83dea9,Yes,Yes,In-person
09ab4cf7-3195-4877-86ce-553fcb033c6a,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,fed90224-6115-4892-a139-12113462e0de,No,Yes,In-person
42ee3941-d684-48c3-893f-0828bb24aca9,c81a23ce-9b09-4992-b9b5-d859693c6909,53fb57fa-6d46-4e28-ad07-c12aad27de27,Yes,No,Hybrid
74b9ed77-85be-4754-b5dc-924dcc703647,b809bfaf-8ed2-443c-8d2e-95181f67f993,00f1fc55-4072-4fc5-8814-38ca5a9f6c16,Yes,Yes,Hybrid
bcef4633-cdce-4750-9923-95cd06d2e621,09ff9385-6d06-4380-b522-4786ce1bfd05,12769d5c-b760-4782-9dde-8fba2c81db8d,No,No,In-person
57caa852-e4d1-4b26-bfd1-d48309ebc06f,4d0e010f-af97-42df-8e2d-578dee4f4f9c,2c7a72b4-a109-455c-bf1b-623b3d5eca34,No,No,In-person
41a1284c-e166-43be-90ff-69c6fa5517a2,6076218a-10e5-4277-b833-bdb8c4fae321,753b4ecf-4c5d-4e5e-be89-fc7e382610aa,Yes,Yes,In-person
45794f62-93d0-4cb2-9242-d0786b0a335d,8dd5be1a-f23e-4852-b279-14310f55ceb1,525e3cc9-8b84-4d3b-ac96-c607584c3e2e,Yes,No,Hybrid
c2fd23e9-4e9f-44fd-acb2-8500d55955fa,03d31516-cc79-4074-86d4-e873c8c21d43,4830e89d-4192-488c-9802-1f1f4e98e6b6,No,No,Telehealth
7dec9c49-a348-4352-abec-fddcef0a1080,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,75f570d4-5457-4cb9-8bfe-5058d6352a60,Yes,No,In-person
e47b10fc-1a28-44c4-a9fd-6bc1484801cd,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,e90466d2-e49a-4d4f-92dc-bf7f91f1cc2c,Yes,No,In-person
d5d6d80d-3056-4a10-8280-382d7280e90f,bded21aa-c01b-47f0-aa52-6a70254547e9,0fb7589c-c3bc-411b-856f-92f9536e7526,No,No,In-person
3c146802-4c84-49ec-b9d1-2f0b15630722,9ef3678b-1d07-4903-a798-7f44eba43f25,774c2127-6754-4f97-91a7-349a635ef1e1,Yes,No,Telehealth
3de067ab-5bc3-466c-a0e6-3cc22df8438c,ce395f0b-30bb-497e-be45-7d5cffb5b41b,14e7068d-62b2-46e1-85fe-e5cf76afec15,No,Yes,Hybrid
43b29188-2971-4772-921b-c5ae56512978,a386f531-eec7-4d39-bd17-8c199c526fa2,aba4c826-ca09-4f63-8221-19180c053672,No,No,Telehealth
c4760516-59a4-4e24-b83c-9afd55c4732a,d29c86f8-e3e6-4b06-b4e5-cff6ed537576,7efe7474-5b78-431f-9dbc-86f91f273e85,No,No,Telehealth
8088d00f-4ddb-41e0-9aa4-1fda59a2e8f5,45d36535-0962-4dab-a771-40d92c6aac0b,175d9661-2aad-43d4-9810-1794b60f008a,Yes,Yes,Telehealth
c5b9080a-1078-468a-bacc-44906153143e,d59a38f8-5190-4755-abf7-142c71362a7b,81e2d53e-b2e1-45ed-9afe-4f950de640e8,Yes,No,Telehealth
9e1d1e98-1821-4c36-99fa-90a65d0f46d2,97f43da6-4466-4d26-9274-7c13c5070d02,ddd9b8a4-f996-4bfd-b2f7-dd9db8495636,Yes,No,In-person
0547fc94-64c9-406d-a92b-13ad4c350601,284265c5-8eb3-4f7f-b7b9-522cc2fd9368,05ade731-64fb-432f-a19c-502f1d5d2531,No,Yes,Hybrid
371c7d12-b511-48a4-acea-3b646589653d,25b903c0-f192-4130-8a75-3e3683621474,bf98bbef-6de7-4420-bea2-10d23c9c5167,No,Yes,In-person
8ee07861-c28c-4291-af4d-4a8959d60580,997fa181-b7a3-4aaf-b341-f8eb25583385,a3f7cd39-01cd-4e35-afd8-dce36948374b,Yes,Yes,Telehealth
96dda5a4-7c2c-4fa5-86ce-0a87768e430c,be44e714-ebf6-4724-b030-c11833e034fd,1688df84-e0a7-4dec-bec1-5ce5f1ecce0e,Yes,No,Hybrid
3ceff775-3ea0-4705-b9f5-1f20f28cac8d,bbbc483f-1a99-462a-b79a-5d5ec97a7e8a,0f2fe541-251d-4cc7-89a0-766e196b631b,No,No,In-person
60160659-fbc3-4730-a48c-3f75eb5aa560,12fa909a-e513-4e48-98cd-eaf71a093e22,4a3a9a15-afff-4ff5-8ca1-362ccff1cc6a,No,No,Hybrid
2c967165-ee36-4fc9-9e00-2aa7a117ee6d,9a376c16-639c-44f9-9381-3800f58f806d,68e83a53-be32-4b16-a683-e5ce2b5dad24,Yes,No,Telehealth
86fcd66b-d434-46bd-9efd-6b656d2c69c5,a0fe59de-5801-4e0a-bd22-852894e96836,e31d78d5-c666-4480-895d-135555c6e5d4,No,No,In-person
d8922bd2-2477-4328-b5ce-1c330ab279e2,f6101c8c-245f-4f26-8808-237f2f22a7da,28225fcf-3506-45c8-b847-78d8527655f0,Yes,Yes,In-person
2470ee25-6d55-4627-96ce-33ac28467d1e,320a8c30-2e7a-4a8c-b619-22e017836753,ed440ee3-30d1-45c6-81ce-4e3b4bc75659,No,No,In-person
e01eb70e-9a63-4c83-a525-088e6eec8978,b98bc713-8f94-4565-9979-850167f6586e,8e226cb8-4983-4dfe-8e41-4e4b0462cbd0,No,No,Telehealth
180a74b6-5ae9-4d4a-9a71-1dadbdbd94c4,6763a80b-b668-4da1-b9a6-8fb497b9d79c,eaa3e6d9-45f1-4ceb-b51c-638ca2eb2b27,Yes,No,Telehealth
42e81c9d-dfdb-4bb9-9b91-3615d7916e68,af2f1546-a0b5-4612-abaf-ed94015799d4,d98825e7-1f10-475d-9dc4-9369bb26fd7e,Yes,No,Telehealth
bdd37df0-b23d-4b8f-9353-9b7fa4b7fc73,78a52fa7-6284-4a9f-a3d1-f303779d5536,d3997791-6602-401b-aa3a-5228477bf595,No,Yes,Telehealth
4ff6b971-f8eb-43ab-b645-5b9e2df73001,1be43d70-8336-4b96-a381-c49da81edd24,c72d40a3-ae3b-4e71-a4e3-ef1ed8f07246,No,Yes,Telehealth
189932ea-b956-4435-890d-ea58e9f18504,00fc50b8-f503-4fb3-a10e-53368d96564e,8b3caf2b-ef1a-4a0a-b22e-4e0a28c90fb8,Yes,No,In-person
3bde2698-1f4f-4b03-a839-6eb0120ffdba,f2d98a28-879b-4b33-ae8e-b32daab8c37f,bc05e326-db7a-4670-add2-3ebb66c77e9f,Yes,No,In-person
1a351a80-c66a-43b3-84de-24ccbe0473fb,04d33ecd-ef06-4c52-b043-857508d6e63a,65fc7035-27d1-4d4a-8153-1985dfef6429,Yes,No,Hybrid
e2d5c837-dfea-4030-b710-9e9573bdaf69,84b1c8ea-e79a-4c1e-8554-c2204ee7695c,9bfe4cc4-19a0-4d9e-a758-8b6d254ef6b7,No,No,Hybrid
873eca48-98ac-4d46-937b-15a44c2babfa,5cbd8f85-f1d4-457a-9ebd-ef4ff58c71a9,103a68b9-0504-4ce5-8df0-51b566109195,Yes,Yes,In-person
46bb4510-f7c1-4092-8603-ae711b42be53,4b379bc8-a90a-431a-bd2d-729aeacdcb30,dda741de-b74b-4b46-8eaa-5c524e81dff8,Yes,Yes,In-person
a1838371-0992-4365-b225-26073e918e26,247ef6dd-5289-4c36-beae-df1ddb82f97c,bbc483e1-30f5-40f0-ac0c-c9055ca5980d,Yes,No,Telehealth
5056536e-ddc4-4880-b2a1-95c40d246c41,4e15c8af-cfda-43f9-88e3-04734d81b075,19e101bf-0855-42e8-aa53-4a6c8d08d5f8,No,No,Hybrid
ccf89e48-0d05-439d-a7d1-a0ead606c043,9e737f5b-e8ef-46c6-873c-df38b1ac43f9,c3e7bba6-c414-48a4-9447-32231f5028e1,Yes,Yes,In-person
1963c91b-fa3e-4cca-8898-11e219dc53ca,8f46b54e-f210-4576-9ee6-eb6abd5e3f7d,75159d3c-23c8-4673-8c5e-4e88b0f69c14,No,No,Hybrid
2df3d1d8-e098-48fe-8567-d3d6ba90b1e2,a6bdbf63-05f5-4317-a274-8aaaf1067187,f73711d0-e8f6-490f-8832-09db60f9efef,No,No,Hybrid
458f1955-5b96-4e91-ab11-4982a91988e8,60f1aa80-64d6-4c3a-aad9-18e48d2e5989,cbb84276-4a7e-4396-bdd4-5e2cdb2c6a12,No,Yes,Telehealth
6f1225d7-fdce-4336-93ca-999002b2e84e,a985ccab-1746-4b49-82c0-a8619507374e,b6dbfe3e-103d-4ed6-9f75-c5bf3a96180f,No,Yes,In-person
4a50ca6c-c0b6-4269-b0f3-f0b19f435563,cf7572ef-1c7e-4e35-8884-55fe56fe22f9,706d6940-129b-4739-add9-7cbf6059288e,No,Yes,Hybrid
c646e675-9756-41c6-8b7e-6a719cc438a6,f990badc-a269-4f8d-89e6-5069d3df97fd,1bcc9a64-d206-4b9a-8b08-54c2dd052ff9,No,Yes,Hybrid
55610635-d1dc-4532-a615-41a8ad08d378,26a3a31a-b9c7-43ae-b038-75787d80a462,cc123c7c-f22c-4d32-9076-38bc6526beae,Yes,Yes,Telehealth
195a260e-b1b7-4038-b700-3a452f5e2c27,6e6a3089-8c6f-4ea6-b03b-b259d9293c12,212a97e1-7a95-4b99-af1f-07cea156e0bf,Yes,Yes,Hybrid
48c73a94-e621-455e-9a41-9885027dec78,3bb395d0-f7fc-4462-a357-25ec0f0e971b,2b299bbc-7520-4224-a312-83f6f887b1ee,Yes,No,Hybrid
59244493-83c2-41aa-bff4-1592d2a4ed45,5a90f551-8c68-441f-9c6d-e13e12ad19b6,04499ace-2a68-4c95-a612-183cf69caf8e,Yes,No,In-person
535bf172-b387-425c-9063-c4ef54ca4c89,f4c26db7-ff5a-43bd-a3f9-1bd31bcdaea2,ca20e0c7-4a54-459b-8b81-6568b18791ef,Yes,Yes,Hybrid
236a9aca-c640-47c3-8bf2-e0357e627751,c5d7545a-2417-42c7-810c-e159413dcd2c,72d78d5c-ea1d-4109-9fa5-54fb5814f451,Yes,No,In-person
cf525e65-344d-45a1-9b43-e5cc19454e02,02140d07-8584-453f-91d0-8b6ad158e341,af33616a-619c-4a54-bea9-9df8089464c1,Yes,No,Telehealth
91a64ef7-f73f-4a93-b09e-54948fd79c9a,3f213d32-4d5c-4b88-8bf7-50c78a87fe92,fef9f7e6-9c18-42ab-9126-35a05a886b97,No,Yes,Telehealth
9d28f905-0e32-4fdf-911e-686f4bd25756,a02d7389-445d-437e-89e9-7cd06f0b233d,3182127d-1abe-48b7-a7b8-2b2b7ed00ba4,Yes,Yes,Hybrid
93d741bb-2b3e-43f7-8007-a4fa6d3c9a3c,ce97a55f-a6bf-43bf-996d-8c4149da875a,a3567e3e-cd19-4948-be1f-f542ebc37c1c,Yes,No,Hybrid
c4fa17fb-fe02-4d1d-9bab-e0bcb1175751,1c62813d-c86c-4710-af67-c57207eccc92,d64e7f07-2831-4445-93f2-b8a92722fc62,No,No,In-person
cc093c51-87c0-4a7e-be90-f2d75efc7d52,6d998fe3-c3c1-478e-b12b-30d104d93e84,0a36b15f-51c7-42d7-a33d-5a9edcd44b81,No,Yes,In-person
dde07fe2-65ab-4227-9746-0f5ebdfdf66e,375f7260-09b4-4659-b3c7-7cd7e2880168,dd05adb4-ae94-477f-b25f-fcb8cbf166eb,No,Yes,Telehealth
a3131f8a-02d5-4d44-8e3b-16e9dc9aad2d,f1997820-62fd-4d3b-85d7-56faea4cf024,a7e80f91-dd29-46b8-adb0-0dc5e8e8fc03,No,Yes,Hybrid
f93da554-3119-4ab9-b0f1-d226594ff375,e8399874-cac7-4e15-a3ec-af8114cd06bd,36f466c8-1dbc-40d3-be35-f2db6c9ba730,No,Yes,Hybrid
b65f6b27-2e18-41fb-b112-f76f0cedb819,4bfa9afe-31ce-4613-a335-436165013f4f,f3840fed-f824-4686-9ebd-4b99781c2427,Yes,No,Telehealth
dd059804-301c-4e55-aad7-4f85270f8390,01507b6e-37f6-475d-8d73-62bdb94a7523,65e27f21-7959-4e0f-9987-2f9742f579b6,No,Yes,Telehealth
d1d80a5e-c201-4045-a8e5-d70f0e9907ae,363c5233-c146-4eb0-9e2b-4dd1e64176d8,3ab8894d-bd9a-401b-9d57-a33b5a161918,Yes,No,Hybrid
71d575a7-e494-434d-9875-28de1cf70f1c,6fd07af9-51e7-4bb8-bb04-847885b61ea8,b9bed63b-6ea7-481c-947a-9b8bffa85b81,Yes,Yes,Telehealth
bad58464-960b-4cc7-ba20-f278cd11361d,6714d1b5-c538-4cd0-84bc-4f1d75c03e97,855dc0c1-f707-4072-80aa-32a58eba0bde,No,No,Hybrid
8ee36c13-0726-4176-9317-19937fd6c7cd,1d63cf70-9a3d-45ec-8270-8dbba7f1633c,b7edd5f1-6544-4c7e-b635-cc4ad9c4a944,No,Yes,Telehealth
9d273277-18d9-4a88-8afd-6afe17f35226,5089f5b7-d0fe-4732-a140-b637423e15c4,59b1ff0a-e131-4b5e-a9a4-40b90992ea43,No,No,In-person
4aa4d139-ec03-466c-b43c-4e09d906d39a,b59de2d2-5fd4-4661-ae04-a58cd44f5a17,d09ab95e-71ed-4bb2-a2e5-cd3fce47ea5d,Yes,No,In-person
5754913e-33b3-46b5-a629-5b7408dbb226,b905c076-0ead-42ff-ab31-19443688ae24,38e0d857-6be0-4aed-a96b-dd6cba504177,No,Yes,In-person
0401d388-402a-4fc8-b588-220d6bd86cf9,12b7144b-5b60-4e04-944b-78f028209319,5f12d451-6bca-4df4-abdb-d473c6217bd1,No,Yes,Hybrid
597cb5f1-c372-496b-b15e-d2d8a1073f98,c171637a-ebf6-4b66-8a44-38c0ac45e6e5,99ddf0de-a227-4479-a9b4-f3fbad90fefb,No,No,Telehealth
4ac93c13-58fb-4522-bc01-28cd27745878,de2a1052-4867-4454-a997-a495919cff56,50c6c2e4-b298-4360-91a5-a0997d4b5b94,No,No,Telehealth
95b3ffa8-1fff-45b3-a873-312d658a5065,ef8b96d2-698b-4c4f-8256-b21cd25571fe,351541e5-4ee5-49bb-b343-05cc9665e3e2,No,Yes,Telehealth
d6da082b-c45c-4285-8061-883e44a1fac2,ff8afe16-3612-41a0-952a-83b43a8a1f91,b8965a4a-bd10-41c9-9e4e-7ddb933e80c4,No,Yes,Hybrid
cb4c5856-7f3e-42f0-9b74-152ac7791476,c0a375b6-89cd-4389-a050-e809d765db34,f5d5a77e-5d1c-4455-a540-6192d14842c6,No,No,Hybrid
4d4f9d74-f01e-4710-96a1-8c36fb5a63c5,da0b268f-9602-41e1-85b8-2bfc1bb006f8,302eb700-92a6-46f7-ae39-96e5476a0c96,No,No,Telehealth
9765c8fd-9372-4693-babf-db16538cea5e,e2f8296b-b0c6-4441-b4f1-ce37195232db,72da31aa-f73e-40fa-a847-423edd6f1066,Yes,No,In-person
fec82b46-fceb-4274-86f6-6969fe50d448,89f7b49f-e097-4fd0-936a-e3888ecc46ae,0a2d6d30-4600-493c-8da4-235c0e6d27f4,No,Yes,Hybrid
4d41cf38-16d2-44bc-85d8-5ef3f17a0de7,53732510-7f24-4a64-b0e9-8b46d609e52d,0f329c28-5790-4a69-874f-eef81b6786d9,No,No,Hybrid
b423fcbd-18b8-4540-96fc-7a19c0f98950,b4869d9c-dcd1-4ed3-bc1f-3f7cf73383ed,60606270-63a4-41ca-9264-d4390396d087,No,Yes,In-person
d0660fc7-e36d-4f9b-a78b-bfc9033990a6,803a039a-be01-4238-9c61-74c565439bc6,9003a154-36fb-47c0-b1a5-0bcf46785306,No,No,Hybrid
74d984aa-920c-4925-b8d9-5483033f20b0,5443b205-cfb1-4cf0-b0a7-92869cbbd901,c640f0a3-6b23-4287-9587-ff214b4ae99d,Yes,Yes,Hybrid
b1517aff-2c4c-43be-9221-e86278a699f8,3ea68845-259f-4a61-ac45-03b81a73c64c,003998f5-474f-4121-b232-904430940b8c,Yes,No,Telehealth
a05aec75-b270-46e4-a982-5006a4312b8b,bd3d8e81-e67b-4019-97ee-1a6f75a8f702,cf31a2bf-51eb-487f-8458-781c2289f19b,Yes,No,Telehealth
2c9da495-bc57-4b9e-bbda-5173bbce3124,bb04b7eb-b07d-4e1d-9b23-4286d1525bf5,a81963aa-6451-4d50-aab3-c1431c2072df,No,Yes,In-person
05260d9e-665e-4640-a67f-1d6eeeef3881,650a6fd6-b3b9-4510-a6d5-a574ebf369a3,0f1a1b77-8088-48b9-916b-79fe26b5c7f6,No,No,Hybrid
658d70c0-b4ca-4d23-a7c0-821df056b4e3,6d2710ac-1e14-4162-8128-e7a17a101870,b8007fec-7dd6-4ff6-a9ef-7c1cdd721ab3,No,No,Hybrid
ea40faa4-2fc5-4596-8a6c-91509aab6c5f,85f4577c-2e3e-4a5c-b529-1d9599df3436,81227dab-57fe-4780-906c-40a489333883,No,Yes,In-person
f610ff70-11e9-42b7-a4ec-d40c781cf5bf,a1f366bf-21aa-458e-90d1-9fb052f36b0e,e789afde-60ae-4eeb-98f3-f3e43eeab8c0,No,Yes,Hybrid
66ee8f65-1614-41c7-920d-ef60e96291fb,aa1312c4-3353-4089-9c86-8ebfeb918ad5,a8180152-ee08-4f16-87f7-e3313ae17de4,Yes,No,Hybrid
86192a54-5bc2-4a1d-b3da-7fdf32d1cc96,66dc54ac-35f5-4271-a3b9-c9a8a7e29a4f,0b7e75b7-2760-4525-a8dd-eb5b3487d808,No,Yes,In-person
5969aec1-230b-4317-b01d-ab4a8df214bb,092dd625-1dc5-4d2a-8e9f-e40aec94eec1,8883b58f-36c4-4682-9af0-73580d9776da,No,Yes,Telehealth
f54537de-0316-43a6-b190-6aa48293c793,41f85988-3f51-4ad8-8d19-3434382d90fa,7091f836-6af5-4ea9-90b6-ce2867eb29fe,No,Yes,Hybrid
8dbe7d67-df6e-47a9-87d2-aa2d369bf34f,fdbf9202-a311-48bf-91ec-04015cfe2c01,a3df8493-09ee-4a8d-a582-53ccd56d18c5,No,No,In-person
4e9536d7-fc91-49fb-8e76-1b6af68335a6,89b0bd4b-5224-43c3-86cb-5848dd80289a,a8efe7ef-2faf-431c-85f2-26440b8bffe7,Yes,No,Telehealth
2431e4cd-92a5-4209-accc-daf093dbb41b,bbc6a5aa-0227-478a-ba92-275bce462e6f,d4e03edb-b1a4-4306-9c4b-39911c868dc8,Yes,No,Hybrid
db2a133d-5ceb-4d94-8a03-12b07d2ec300,4476e454-b000-4247-a183-8e105525f410,2a48056c-fbb0-42b3-9486-53120dd2ad4e,No,No,Telehealth
a71eca54-e2e5-4c7d-b8d8-039f26ee3f84,9875bb2e-cfde-484e-9232-98ae0923fadf,f9ebfde8-d4a6-43cd-8979-b96f8ba1cd18,Yes,No,Hybrid
473bd084-e67e-4d98-b8ee-3141cf539286,c04ecfad-71db-42b2-b521-c6a3bab248ba,945595dd-5596-4019-97fc-f5ab17b65fba,Yes,Yes,In-person
d5d1326c-976b-4909-b6d7-5dbae8cd694d,c41aa678-bd8b-4582-9c79-5c9be35bdcd4,f8964a22-ee04-4ff4-88fa-a9973586551c,Yes,Yes,In-person
cb482612-b872-4704-9b79-946af97904b0,36c826bd-6d79-4daf-989c-142227d775b4,0881b0b0-dde3-485c-9f7f-3a3c5f294635,No,Yes,Hybrid
22e29a4d-82b0-492d-b99b-92ac7c665d13,75f8ca6a-aea2-4e93-a743-241e1332b8cd,313025ba-18bf-4b0a-95a4-e01ea84ac4f2,No,Yes,Hybrid
3d5606a8-90ba-4eae-92e9-d211639768a4,b078070a-32d6-4065-b7ac-c8bd840b95e3,f4264cf1-e934-4662-9a2c-a5b5ab541d66,Yes,Yes,Hybrid
d5a3875f-67a9-40a7-92a7-6648c288b059,5bd3ac43-a4b6-4e7e-9a33-b4957e8a46e3,d3e0e36b-fecb-455e-8c1a-f49bd10f7efa,Yes,Yes,Telehealth
4cec5ee2-1bd3-411d-bb2d-a624435bd1f9,c6883de8-747e-4d50-afc7-1da50850be86,c386d6c6-6302-4088-87a2-d00b3e2b8bec,Yes,Yes,Telehealth
a18d58a5-b560-467c-b8da-ec3497240250,4fcbef42-0259-4a04-ac39-06d09f6cd098,4853cbcb-8816-42c6-aafa-a37a7ec77ad6,No,Yes,Telehealth
