InsuranceRecordID,ProviderID,LocationID,ProviderInsuranceID,ProviderInsuranceName,ProviderPlanID,ProviderPlanName,ProviderNetworkType,ProviderPlanStartDate,ProviderPlanEndDate,ProviderContractStatus
70aba571-6894-4375-a3bb-36eea51726cf,b2bfa529-b7e7-45de-b33b-68db89d77472,efcb7889-80a3-4932-b815-6c2f9212f5cc,3f3adff0-06a7-4b7f-a22a-b79cb303514a,Kaiser Permanente,5b922152-c9da-4f0c-8957-afc735149951,"{""DIRECT ACCESS"",""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-08-21,2025-04-19,Active
9144f5b2-cd74-4819-a67f-d9616858e6f0,7a2976af-7c29-4647-b0b1-1d73bf047a32,650d329a-7e10-4d4b-9c3d-3fd20692987e,36fcfbe3-de08-4178-bd70-8cd51129999d,United Healthcare,b5623fa8-d13c-47b0-9fcf-9f8ed2effdb6,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO NJ""}",In Network,2023-12-24,2025-04-05,Terminated
2ebcb2e2-7adf-4e78-b315-2719b1303dfc,0d86dec5-8489-478f-9b5c-797b3fc29956,82a7f17d-094f-4537-ba53-6b0c3d45f7f2,d73f476e-587a-40ec-a224-119190a33662,United Healthcare,a5895e46-d397-4998-a616-64722b859ff7,"{""ADVANTAGE EPO NJPA"",""EPO/EPO PLUS""}",In Network,2022-09-14,2025-04-26,Pending
b0c61c33-9674-406b-9be9-bdf241bc6cde,309474d2-e517-4350-bc39-6a7663a9d8ac,197a672a-ff20-43f4-9ce7-e6e6c126f5de,22e4d101-8b31-40b2-8f65-6ca609aefee5,United Healthcare,bfab360f-e028-47d8-9d40-07dbd8fe8e1a,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO""}",In Network,2025-01-19,2025-02-21,Pending
b34bff59-38fb-44f4-9c92-d4df562ac8a4,a5c46554-6375-47de-bed5-284bb3510476,7472cc89-e878-47a9-afb2-a782f8b14080,16753200-1e2e-48fc-aa83-8ae16a2210a9,Humana,15d80c54-1a4f-435a-bdac-bbf97de553cf,"{""CWA UNITY DIRECT"",""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2023-05-15,2024-03-30,Terminated
db3b4e8d-923e-4671-8eee-7a09b6c391b4,2133f47d-5228-47f5-af03-485d32c86ec8,ce01fff8-d5c6-44f3-822e-9f97f3e6d072,e7d51ed5-feff-412d-9d08-67a2ad057d94,Humana,0f64793b-15f2-41b1-9210-7abff86f23e3,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2025-06-02,2025-06-12,Pending
89a1a182-4b20-40eb-b856-360950d23d82,c5e2efd1-24c2-481d-aa3f-5186a0b0b564,a31d0e59-934e-4f67-84b6-ce797c22794f,70055f6f-0776-4a03-8567-f9bda8f21263,Cigna,690ce543-0f88-41bd-9f02-e2c291f064bc,"{""DIRECT ACCESS"",""ADVANTAGE EPO"",""ADVANTAGE EPO NJ""}",Out of Network,2024-11-17,2024-12-25,Terminated
28415779-3b60-4706-ac72-67ebe45e7044,486468b9-6ab7-4bd2-bc67-3cd486417390,a6ebfbc6-f6d7-41ed-8597-3c0ef88284bc,77ecf368-43ac-48e5-9aae-32d53cb07e92,Cigna,f9ad745b-c353-465c-ac0e-058b31858aec,"{""ADVANTAGE EPO HSA NJPA"",""EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2025-04-30,2025-05-18,Pending
1ee2fd74-1749-4f55-bc2a-b3e1f46e71ef,2fae521a-8600-4cdf-9f6c-ab144ea98796,343e9ceb-87c4-447d-83f4-7b60c46cff13,4b163823-b7af-42ee-a058-4def90cbe06e,Humana,286605b7-c43b-43c6-99c1-5f100cc697e2,"{""ADVANTAGE EPO"",""DIRECT ACCESS""}",In Network,2022-08-05,2025-01-23,Active
9650b75e-4801-4794-85df-4ca5589aee76,63065764-4c26-4bea-b08e-876d0ab8f14c,3cc17c63-e45a-4486-9369-66308c9ab53b,80568a5d-8278-430a-a98b-4112042f0397,United Healthcare,531aaaf6-945c-4854-8f7e-6b40b133d91c,"{""DIRECT ACCESS"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-09-12,2024-10-22,Pending
dc54c2d8-4b9e-4eb6-ae28-df880ee4e1ed,0f83daea-d834-4d51-b93f-ccc81828d7d2,8bce2715-f732-4a39-9ae9-436a19f7b165,44e2f7e1-31aa-47a8-86bd-b4b43d7c0ef6,Blue Cross,e747e807-61a4-4f2f-8ce3-924192a065d7,"{""ADVANTAGE EPO NJ"",""DIRECT ACCESS"",""ADVANTAGE EPO NJPA""}",Out of Network,2024-09-12,2025-02-17,Terminated
42c0e3d2-c808-45e8-9ef1-ed5a4eb16fdd,68da3d6d-0904-4ca1-9a81-92fdb31c115b,c69c37f3-f56b-4097-82e8-3eab9bd60a7b,53aa291b-d049-4931-9c23-5c8b38100785,United Healthcare,08136f95-8e8d-4a45-8a63-338a3b9d5aa6,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2025-05-30,2025-06-29,Terminated
3dd21c0b-a06a-4221-90bd-d4073aff9931,d44f80cd-2880-407b-b9aa-89fffa0b04fe,62014c38-5bff-4548-b32f-39c938405da5,f2096b48-183e-4075-bcc5-c4b3504ea445,United Healthcare,53ac9bfe-15a8-489c-a52d-94016996ce09,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ""}",In Network,2023-05-22,2025-04-12,Active
4ace3b77-3a1c-4f36-8e49-a5b422986aac,2688a773-a42c-4e97-9622-5bb4d4419490,3c94e4e3-5f82-4c45-a2ad-e986eb6fa494,ad756c6a-6ec8-4550-9184-4a358ee9df38,United Healthcare,6e16d439-3877-49f0-b16d-c9b91e1e8b45,"{""DIRECT ACCESS""}",Out of Network,2025-02-14,2025-04-01,Active
5594aa7e-1742-41f1-a36b-98ee4def20af,bd889ddc-39fc-45de-a073-8b176df9eb15,d7be60b4-e93e-446f-bfa0-71f3e3dcb8f3,a27091d4-0928-479c-8f1f-9a3b38bab456,Humana,af4b38b0-687f-4d49-b3af-629d1c75b204,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO""}",Out of Network,2023-04-20,2023-09-18,Active
3e8cd8f2-9c61-4ec3-93ac-056d3bc2af29,47db9d5f-7d2d-4b4e-98b7-774b438e36a1,9db744f3-372a-4c20-a1b0-161a3f182728,3aae2f86-b25b-4cb3-acb4-c46f7f36530e,Cigna,ec89708b-aeda-417b-9e6b-3339f557e5b1,"{""DIRECT ACCESS""}",In Network,2024-07-13,2025-01-20,Pending
9cbdae64-c53d-4e6f-9942-2d40bef26a3e,0e2906fe-0aba-4e1d-99a2-205f0ab780f3,1d6605f7-6cf8-4fba-9048-cef349d44780,e047159c-bbee-4098-90f2-5d0d14ea93e3,Humana,2bf36ffe-087c-441a-a991-4c357bd9e3dc,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2022-10-22,2023-11-03,Pending
46f9aa2b-67db-4f93-b185-a7eac7ec4cfd,427602b2-2702-4fe8-be05-b22f06715ae5,a20f46aa-6549-4719-9885-137f07964d21,93f3f7e4-8956-4ea0-9c8c-631c20f0e0c6,Blue Cross,36861069-21d2-4ee0-a2db-245e704f6c7b,"{""ADVANTAGE EPO NJ"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",In Network,2024-05-18,2024-08-20,Active
47c2d8a2-d06d-4652-b247-4660f5e28d9a,75cb6445-6e1f-4bdc-91b7-32adb510ead2,544bc565-d7a0-4583-ada4-843f30e0c080,a7670fb0-0013-4eb5-afcf-658c25c27792,Blue Cross,bd28e0aa-5006-4a77-be8d-98984a113393,"{""CWA UNITY DIRECT""}",Out of Network,2024-06-09,2025-06-11,Pending
6247c61e-2b10-4697-9dec-69af090de6e7,38001740-51c8-4d2a-8463-e5350c25d128,60206d94-fa5b-45a1-b1cb-fdd4b62ee500,7c5c3d99-da93-4eaa-84c6-b792dc4074d2,Cigna,aea2fa0b-4d3a-4c2a-b554-42f287bddac6,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2023-09-19,2025-04-03,Terminated
27a77e7a-ddb4-4c1b-80a5-f1d30daea3f7,83f832ee-7452-4337-8aef-97ea023a7793,97ee96ab-ef06-4d1e-83d9-90e3c33f6c82,f6676833-a164-49c9-894f-5b5df2bc35ef,Humana,2486a021-90e7-4d0b-95c0-f29879c31d09,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO NJPA""}",In Network,2023-12-09,2024-11-25,Active
613ba1aa-4efd-4903-a5d9-7372dcc7878e,11750dd6-7a14-4256-8957-bb536e9dcd32,653aa412-a330-4ad2-a033-8333a9de57cf,5ee45c28-e978-41c6-832a-7809e403bdbf,United Healthcare,1b4b9db7-1c94-4f62-a586-4ee7db615070,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJ""}",In Network,2024-02-23,2025-02-07,Terminated
b6ca3cb1-aec5-4a92-98b5-ecb926e26275,7cd6041f-4a54-4723-9208-cab1459a3362,69c782bd-f731-4b2e-a8c0-2a6d0ae68f66,898f91b9-6bf8-40cb-bd5c-64550a834155,Humana,25664478-bf9e-4c97-b817-93ff2e0daa7c,"{""ADVANTAGE EPO"",""EPO/EPO PLUS""}",In Network,2023-06-11,2024-01-22,Pending
2bf3a4a9-51eb-4bb0-bdb4-5bbfcbf6d56f,6b7dee77-5c11-457b-908b-22337fc58125,11ce80d8-4834-48a6-9720-a214f6b98017,fe0a025b-6ebd-4583-ae40-07658b6c6c57,Cigna,35c497b4-c305-494b-a600-1cf4969d88ab,"{""ADVANTAGE EPO NJPA""}",Out of Network,2024-07-28,2024-08-12,Active
3461d1c2-2609-4231-9c6f-82aefe1e5231,bb4eba45-e0c3-43f7-b2ab-fc7d8ee3d970,8e3123e7-47a8-4cda-8b27-53519645e032,c852bb86-6e74-4d71-afc7-4ee26a6603f5,Humana,cda45c9b-d814-4fd7-b61f-08d131239f33,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2023-02-07,2025-05-07,Active
25862baf-15ca-42e9-aeef-c0a6ffc1d47f,cb4c5d1b-39fe-422a-844a-f4740da83892,9c0ab063-4703-499e-952b-0e15d751fa5f,e93575f7-9026-457c-9bd3-6b4b48fcdd39,Kaiser Permanente,c0136580-586d-465a-a987-4b5f62eab349,"{""EPO/EPO PLUS""}",In Network,2024-03-09,2024-10-29,Active
53cad565-0f9f-492a-8899-614d4b98c668,70c75069-4d99-47e0-96a5-f00a2016beb0,a980be71-1c9c-4b29-8318-9bed1fe71aaf,7c905d51-dfe5-484f-8e1b-7a55d75c4692,Humana,2c1d9ff5-aac9-471f-9ef9-a6f7485b885b,"{""EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",In Network,2023-12-19,2024-05-11,Terminated
94f914c9-0ce8-45a7-bb47-89cab7260a06,ca633dab-1d2a-4ec8-85f3-1c8993eaf8e8,69976e67-989e-4bc3-b943-73fbe8aca9f1,bfa1ed03-b495-4c94-a57d-dbc4ec941db6,United Healthcare,749db4e1-89cd-438b-b040-c0f13400f0f4,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2023-09-28,2024-04-23,Active
406de2e0-e876-4b7c-b54c-efb2c709c147,6085f830-1659-4b8b-9479-fa8478c0f75b,7fd47e1c-92c1-4c69-8ff2-320a9c2dd118,24855657-4dd4-4408-a51b-ddf60a31dae7,Aetna,73141aef-0dd0-4f25-a4d8-2f7ffe3639e3,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",Out of Network,2023-01-19,2024-05-24,Pending
5de5a235-0a6d-41b5-9b3e-a293f11c17ad,7bbb0dad-2dd0-4077-a423-96a13e0283d3,47ecc7c7-7a3d-47a3-a669-f438ddfe1650,ba515ae9-fe75-418a-96bb-f1fdf9db1ece,Blue Cross,aa9f3bd6-ee44-4c0a-abe4-3bee930b8a7f,"{""ADVANTAGE EPO HSA NJPA"",""EPO WITH BLUEHPN""}",In Network,2024-12-17,2025-04-21,Pending
a9aaa317-4ceb-4e42-b579-49981229e020,d1ecc235-7e2b-4bd4-afde-4c80f75cae02,1f0f8ae2-d8ea-41b8-a9f1-41c0892b7f7b,a46a7029-63a5-424c-9aea-7899318b18d0,Cigna,e8c7e418-f7d8-4ec4-94b4-e4cf3fa4b10f,"{""DIRECT ACCESS""}",In Network,2024-05-12,2025-01-26,Active
5288746e-5393-44a8-9237-ca6933d61bbe,0c4538c4-49a0-40f9-9d6e-a9a98fde7fab,c30ad4af-4364-4207-a9a0-bf53b7d883a2,89c20ebb-3f1b-4857-acfb-a19e170f0cf8,Kaiser Permanente,ff131708-1b5f-49db-b5d1-13363fb170b2,"{""ADVANTAGE EPO"",""EPO/EPO PLUS"",""ADVANTAGE EPO HSA NJPA""}",In Network,2023-09-03,2024-09-13,Active
182b1ebb-831a-4efc-9212-8004a721661a,f76a8267-5d1d-4845-b0d1-eaef661162e1,e0dc4d35-6341-4f27-8759-47208b7bbb5e,5ed728d9-aeb6-4223-859d-c2f5cf9a1713,Blue Cross,1e031a46-236c-4e9b-adb4-6c9a95c27474,"{""ADVANTAGE EPO WITH BLUEHPN"",""EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ""}",Out of Network,2025-05-20,2025-06-15,Pending
be9e2a02-dde3-4ea8-9ef7-0ae911a8d309,e878fee8-46f7-4e15-9b22-1ec6ee308105,39ab9839-ba7e-43ad-ba94-910bcf55212b,7f8c2594-d763-4d74-9a54-949434f33e5c,Kaiser Permanente,8fc0ec29-08e9-43a8-ad02-638227d6409a,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-05-29,2023-10-05,Pending
abf0a26f-f7e9-43eb-89e5-3efe54f9996f,283ab112-96c0-4810-9e89-81db91636596,c1bdae47-0a80-4653-ae75-a60e7805f2fc,51cacba3-a031-4006-a589-57e3fb23a7fd,Aetna,1b0463d6-8be5-4f49-8ee0-7d6c90f1f9b8,"{""ADVANTAGE EPO NJ"",""DIRECT ACCESS"",""CWA UNITY DIRECT""}",Out of Network,2023-07-11,2025-03-21,Active
c94bea2f-5d01-42bb-b5c0-e0baeac2b62e,6ee1f784-5398-4d93-a95a-2c370c66e2ed,598b3e15-725e-46ac-b90c-2fa8630e6b25,ad5ee7d3-2516-4472-be62-364920efe11a,Blue Cross,5bfd4be4-652b-4fed-b9be-005a82d6b01d,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO NJPA""}",In Network,2022-08-29,2024-06-01,Terminated
5e0a36df-ff09-42d1-a1d8-3ad9520a5877,2719b362-2949-4408-8126-e35afbcf6a6c,d7319dec-9661-4840-ab5d-9f023d046c16,a57de069-f2b5-44c5-8d93-51081dac90f9,Aetna,91341498-87ab-4f5a-b6a4-a70f8875d4bc,"{""CWA UNITY DIRECT"",""EPO/EPO PLUS""}",In Network,2022-11-10,2023-07-29,Active
edf744cf-bf6a-40b5-9db5-c2b451cf779a,bf516424-8b9b-49f8-854f-3e6d2821936d,a6bbac89-6579-4da1-8a42-e19b902606cb,0eb6fc8e-a203-4826-9032-999903b65aa7,Kaiser Permanente,5911d547-9704-4294-aa71-69f106f97f56,"{""ADVANTAGE EPO NJ""}",In Network,2023-09-02,2023-09-27,Pending
9451b44b-5e1d-4237-af6a-e362d22f7cac,4ac4a3f2-25eb-42ef-b6d7-c2be79d96acd,91cf3258-ad6c-452e-98b5-aba0c9dcd32c,047d0a37-a90b-46cc-ab09-741cf20939b7,Cigna,61ac6536-8b98-4776-be8b-3b584073b6da,"{""ADVANTAGE EPO NJPA""}",Out of Network,2022-12-30,2025-01-26,Terminated
42d62d28-5bd0-49d2-b6b0-d4853b535580,abcfd6b1-e842-4734-abc2-d79dcab28bf4,af59201b-3d09-4c73-9e15-1a436fd30f5f,a5baaaf6-4cee-4a62-81a4-7580eb6e39d6,Aetna,9b411392-f53a-4273-bd47-3b29afac5a47,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO""}",Out of Network,2023-09-22,2025-04-17,Terminated
d545ad92-8c31-4520-9b18-8f358b15e91d,28cebf69-2f73-48be-9cbb-601db6825da8,6a49a72e-5f36-4e14-bb20-e08a36ca7838,26f3f58e-dff4-4afb-9260-4100e0faef78,Humana,ff6bcf77-e537-48b4-ae05-a0006d6d1511,"{""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-03-30,2025-02-19,Pending
f5574054-d47b-47a0-9d13-1eec4abd21bd,ec0a0a23-72b5-4fc8-a8c2-d3625ebe7fe1,941b2c36-450b-448b-88e0-e7cbf582da73,1e17e8e1-039d-4ecd-a856-d665f4e3804b,United Healthcare,249380be-54af-4c7a-8601-24ac7e93d3fc,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO NJPA""}",In Network,2025-01-21,2025-01-27,Terminated
41a8447b-0f8a-4c16-b981-8245dd7cc515,58df1b14-840e-46f2-b0d3-f4dfb6ebe41d,33c09d3f-8627-4052-8fcb-608fc853e587,ecb4afd3-6e85-4cd4-9a86-8aa5e1b5a8f2,United Healthcare,c71dfdff-acd0-4ddf-b70a-52d4c40ffd01,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO NJ"",""EPO/EPO PLUS""}",In Network,2024-11-27,2024-12-13,Terminated
993d57ff-0188-4a1d-8da9-d818dccfa467,b33f2bc5-cd9f-48ec-8ee3-f954212f6d11,c694e93a-aa75-4d17-859e-a7d10d49dba0,5c4d6b64-01f1-41ef-bf68-054b119c1673,Humana,ea1e9282-4e03-4d73-b532-73a3cbaeb1e3,"{""ADVANTAGE EPO NJPA"",""EPO WITH BLUEHPN""}",In Network,2024-11-17,2025-01-26,Terminated
b789f8c8-a46e-4e17-aecd-cf62c430ebad,494b4716-9693-4c8e-bb0b-63e8e7fea2c9,6982997b-42fd-4f26-a512-bb589180e29f,ffd8a95b-4054-4590-a130-1746baacc63d,Aetna,985f5d7a-3d7a-45a7-b782-eb451e948dd3,"{""ADVANTAGE EPO"",""ADVANTAGE EPO HSA NJPA"",""EPO/EPO PLUS""}",In Network,2023-09-26,2024-04-30,Active
493e28b0-25bd-4a25-8382-9be0c65456c7,8a899894-05fe-4066-9e08-8015c07d58d5,dc5ec572-4120-4f6f-bda3-976bebaa9802,cdd724e3-91ce-4418-bca0-06be0f38099e,Humana,e5847f0f-a5ec-4918-9118-cbbb4716f386,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-09-27,2024-10-19,Active
2cddc5eb-1369-4545-a281-9c206a63a0fb,c214f79f-36d2-43b0-8b8a-687b9f8c398c,15b91f2e-1f52-4907-a8b3-d4849b08d1a3,e8b9ad5e-5107-42f0-9d8b-bc92bb0163ff,Blue Cross,f107d731-57b9-4708-8f0b-884ca0e65d94,"{""DIRECT ACCESS""}",In Network,2024-05-14,2024-10-22,Active
9b2abf92-8025-4e2f-9ac8-ffb53e4d75f1,d882c8de-5467-46ad-adf5-86d06c122294,fc18bf66-b152-43b2-b9e0-fb096ba606d2,3dec835b-6860-4bb5-a402-c3701a86f041,Aetna,ef955526-d409-4942-ad21-d32b2dfa0bf4,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2023-12-21,2025-02-15,Pending
2666d589-5004-4062-8da2-ba96a5bd4de7,b016c948-e740-42a2-99b4-4fcc5a08beb2,8c1b9a7c-770f-41c1-b331-f874d1dee613,d6ba3574-6c2a-452f-b411-9b72c61e78fa,Blue Cross,e44567fd-eb6e-45e4-b624-afb4c3495ebe,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO""}",In Network,2022-11-04,2023-08-22,Active
0604e180-399d-4d0a-916e-13cf6761701f,ac04edae-c34d-456c-8c0b-b3a8007fba64,1c6abc45-ba72-4143-9a0f-2455166f4fc4,eea568f4-ac26-48cf-ad51-8940ce9613f9,Blue Cross,7731fef6-9148-4394-95b4-05493f7e9316,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-11-14,2024-12-20,Pending
d403cd4b-3b0b-4eb9-8ce9-23ece83186ec,879dbfe6-2de1-4d4c-a5ca-9587149de5b4,5b745a0a-47b7-4888-a2f9-4c1621283bb6,8d523ce3-21e6-4ff2-884c-6ba81166acf5,Cigna,350ae1b6-a029-43ce-9dcd-3f50c895a41e,"{""ADVANTAGE EPO NJPA""}",Out of Network,2024-04-24,2024-06-04,Active
09bf7a2f-3439-4dd4-af84-78fcad99bb9f,c1ca49f3-aaf9-4533-91e5-93dc5c053746,0311b0d0-7aa5-47a2-95a8-0b5fd8d2e34a,6b97d9b5-e541-4310-8b46-bc113d93ef28,United Healthcare,35465a04-2e3c-4681-9c3b-d8d36a82a7c0,"{""EPO/EPO PLUS""}",Out of Network,2023-01-19,2024-08-05,Active
5a2a8708-8376-4f42-af56-1ff76808a1db,f1996a76-54a8-4d6a-ab8c-39e29bcb818f,55c4665e-bc6b-47b6-aa8c-54b80905a8d2,9bbe18bc-b5d6-43df-b6e6-21f11822e38c,United Healthcare,73ca95d3-baaa-4cb8-b39b-5d394aa43b82,"{""ADVANTAGE EPO HSA NJPA""}",In Network,2024-05-13,2024-08-09,Terminated
c74e819c-c57c-46aa-aeea-8951fab4393f,39bd1a18-945c-42fe-8491-3722c223e0a9,d3c10a29-28be-4915-b028-79246c478d5a,5e525294-a909-4f1b-9c53-82c3619bda37,Kaiser Permanente,b1672b9f-1611-4e4c-a8aa-f657bdd88f97,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO NJPA""}",In Network,2024-08-10,2025-03-08,Terminated
531416df-f579-48f1-ac43-bc445c37deba,48e07bb9-db16-49e8-b0c5-af1ba817f4fe,5964c65c-ca13-4d54-82ae-e927c026f67c,f32778bb-533b-41cd-ae6d-2ce941b3094d,Blue Cross,c659fc56-ed63-4e1a-951a-389f3a3abfa3,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",In Network,2023-05-21,2023-11-10,Active
383e548c-cc93-496b-8c42-e2bd8818787c,94d635af-8686-45fa-bbd2-a36b5adfddba,f9209b82-0eb8-446b-9c55-6b52e4894334,52ef9d12-7b93-4ff2-bca2-09f055368d67,Cigna,eed5a996-4f1b-4854-8178-82e744a2282a,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO NJ""}",Out of Network,2022-07-29,2022-08-12,Active
4f7986c2-1f56-4247-8c52-73c021f2c5ce,5e7f85e9-5ee2-4976-a43a-2804c6e08968,9e99f71b-04f5-45c7-a5f4-987f960ab641,f3cdeb48-35e0-4124-b935-e59dd53a5d03,Aetna,c00751a1-8085-4b72-bf9b-28fa8e5a22b7,"{""ADVANTAGE EPO NJ""}",In Network,2024-09-17,2025-01-29,Pending
4d058ccc-66ab-4546-9fac-2f7882f956e0,a9096ff8-180f-4607-b4e2-4126a52ce215,6856db39-3bcd-4b22-9379-4c2418fcaa08,7cde7aa4-79d1-405f-b3a2-71a209e01a84,Cigna,98e9004b-c211-4b52-9662-46efa4661ded,"{""EPO/EPO PLUS""}",In Network,2023-09-29,2024-11-14,Active
0c8a36b0-8278-40c9-9948-826cb902220c,c642b697-17be-4a95-bbd9-8ac393985e7a,38316e2d-e097-44c2-897d-2906bf572721,803ecf9c-3045-449b-a727-3cf3a1c773e7,United Healthcare,f8c1bd54-57b2-4818-a01c-9b3ccc627df7,"{""EPO/EPO PLUS"",""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",In Network,2023-02-09,2023-04-08,Terminated
d9df17fd-cb01-4f97-9cc4-20333728b76a,7e9c0792-fc05-481d-8ae9-52020aca128e,cd6230cc-4cbc-4be5-9660-99d404965bf6,3ab67bb9-0bb4-4008-9d52-b58a7911d815,Cigna,e0c79c2f-a4a7-417e-8708-545f8f864d1f,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2023-03-31,2024-11-22,Pending
e10b2096-7eba-446b-bb55-7bc1ec9fa438,444b399b-7e5c-4bfa-a6a6-b9992b08ada4,d834e285-d821-4b84-aac6-2e370388a2cf,57b700f8-5d47-4688-8772-16cb8fdc7e5b,Cigna,6e5c83b1-f422-4001-bfe0-c2172710eb76,"{""CWA UNITY DIRECT""}",Out of Network,2024-12-17,2025-06-27,Pending
66444339-b27a-4901-93c7-70806b958209,2ec6b5f8-49c9-47e4-9c84-e5e763d83595,bba8b9ff-d3c1-4427-95fc-ca31ca4fbcb1,db690f2d-5c9a-4cb4-98be-83942039c5cb,Blue Cross,2b52be70-1b52-45d5-824f-bebfb301cd17,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",In Network,2025-02-15,2025-03-12,Active
db365efb-dd6c-48ae-a060-774f046567d6,666d7dab-8cc6-4e92-b438-b6c550dc80a6,c55f5f0b-bf42-4875-aefd-c0d359b92e06,5f0d3ee2-4a63-45e9-9347-10d2d5c0c914,United Healthcare,3e56de93-d80b-4dec-879e-6ad44fbea152,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO"",""ADVANTAGE EPO NJ""}",In Network,2024-06-02,2025-02-25,Pending
61f6d9bc-1e1d-4ff3-877b-4551a77e7c6c,771c0164-c90b-42ca-8612-935c11b162ff,b943020d-2453-4370-bd2d-0b847c367549,f14b79b9-6af6-4988-9545-571d541a2d1a,Cigna,e15b6d0e-578a-44f9-be1c-0549a911c804,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA""}",Out of Network,2022-10-29,2024-08-19,Terminated
6b88c125-ef91-40d3-b86f-d17b560bec70,b8df165a-b2dc-48c8-b4f0-55d2f48b6c8d,f657a9df-db3b-46e5-8aed-86f9ead716bc,b8110200-7f97-4236-98b4-bb98c3b73ea8,Humana,0bfe524f-9164-45b1-b8ed-6ecf2b301e55,"{""EPO/EPO PLUS"",""CWA UNITY DIRECT""}",In Network,2023-11-11,2024-06-23,Active
10d9456f-188b-491a-85f1-fdcf2029182d,ec0badcf-a9aa-4d3e-a746-73f5f4cbefb9,cbd0229b-5a6f-40cd-ac1e-7bc541bdcf1b,b0816e05-afec-477f-a455-ced6c765fe4d,United Healthcare,6ee76343-6493-4c3f-aba2-9f71f0fa265f,"{""EPO/EPO PLUS"",""CWA UNITY DIRECT""}",Out of Network,2025-04-11,2025-05-11,Terminated
1a39ad7f-1176-491b-aef9-6339e50a33b3,9e208879-1184-44c5-b2ec-0aff0da4663d,384530ff-2950-4266-aa17-4332fe7cfe9b,75ad48ff-a20b-43d9-b3db-a4accb0f45bb,Aetna,581f9772-112d-4a62-a387-7802ecd74bf2,"{""ADVANTAGE EPO HSA NJPA"",""EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",In Network,2023-10-09,2024-03-08,Active
ec7f9699-3935-4193-86e2-0a29dcf0fa0f,42552847-2367-4528-aed3-9a414c99f96d,ae4a9358-1f95-4633-b36a-daeb57fbfcec,d2a6daa9-09fb-4615-b5bb-9f6eff49bed9,Humana,7ab85a14-f18d-4999-a375-2ea42eed9fba,"{""ADVANTAGE EPO""}",In Network,2024-07-16,2024-10-07,Pending
