RatingID,ProviderID,RatingSourceID,RatingSourceName,RatingType,RatingValue,RatingStartDate,RatingEndDate
7c3c3a1f-a70b-44a4-93d3-f37c45227892,4716bbb2-a271-481f-a452-02dcecab934b,3a696b3c-789f-473c-a1dc-bac5713e4782,RateMDs,Internal,3,19-11-2020,18-04-2021
dd552602-ae87-4dec-a618-ec19edf7d6c6,3aa78f82-061b-4bb4-9cba-9319eeb0d1fd,dbd0b368-2ea1-4fea-a33e-aea358f55290,RateMDs,Patient,4.6,28-02-2022,11-04-2023
80c033cc-ad5c-4317-9675-6157885706f0,ef53046e-ea26-48f8-91a0-709ff559d3f2,b2544b1e-ce30-425b-819b-fce294c0c97f,RateMDs,Internal,3.9,10-10-2020,30-06-2022
f78369a9-37ae-447c-a171-7d24d2cc6ed3,2168d0d2-c20e-4bb3-a884-ff20b2dccb28,2a4edb51-b89a-48e3-a2d5-95b061b07441,Vitals,Internal,2.8,12-05-2021,14-01-2024
6ff33515-2e5e-436d-9870-2fff73e92798,3dad2252-170e-49c6-964b-212b32e7767f,0c0fb46c-dfa7-4475-a3de-d15f72d9bb9c,Vitals,Patient,2.9,21-10-2021,08-07-2022
96dc32b9-d5d6-4bdb-a2d6-fdd78b8d7a24,8bc82ea3-9f74-4718-8742-356fe310aa30,d5a777ca-8659-4f70-a8e5-55931b76ae86,Vitals,Peer,4.5,05-05-2024,02-07-2025
0a785bd8-e4be-416d-8443-88e23d0f07fc,86558de9-1f8c-4635-b893-5cce215e2f29,917957cc-5179-4fe7-bfe3-948752399c19,Internal Audit,Internal,2.2,25-09-2023,03-04-2025
3ad25ccc-0fd2-45d9-bf85-3a0511a52c0c,76b410ab-e9e1-4a99-9dbb-3b82845691df,b666f64e-2086-4943-949e-1dddec92620b,Healthgrades,Internal,3.9,17-09-2022,19-12-2024
2fff486e-e197-4c10-a0b2-4485f6ffd324,11f7c164-5df7-4c43-9603-daa2726f698e,3ba39b5a-f4d0-4275-8468-a69d0beac874,Vitals,Internal,1.7,01-05-2024,02-07-2025
334323a1-8ca0-4f56-89e0-d4e258089961,ea3a1b11-3949-405c-9f7a-727476cdbc8b,140dbfc3-2e84-4a20-b5bf-92a7de490e1c,Healthgrades,Peer,2.7,09-02-2022,28-06-2024
bca90841-5a22-4553-b5f9-a9b1635670a3,f0bcc689-7af7-4676-843f-f4a01cf91a07,9106f4fc-ee6e-4f87-b760-ae64dec6d46e,Internal Audit,Peer,1.4,12-11-2020,17-01-2022
484182ad-8234-414a-b753-dee4b01dc119,700d1152-4241-44b9-9490-895bcbc3773d,c6d9bd8f-7a6d-40fc-9afc-66a83e36140d,Healthgrades,Internal,1.5,26-11-2023,08-11-2024
c6d6fd6a-ba81-42ff-a412-68aa0079047a,66ec207a-64a0-4d37-a90f-bdf0c682e801,e3043a06-ec1c-44bc-a122-12591e7b4d4f,Vitals,Patient,2.5,28-05-2024,02-07-2025
efd350af-93a3-4f03-8bb6-dc1228914a8f,45ddd210-a7fb-456f-a258-8ea2011ec02d,eaa6e246-fae3-4c51-980d-524e42e10e03,RateMDs,Peer,2.5,18-05-2022,18-07-2024
b65aa915-006a-4a1a-ae8e-339596024a98,904836bd-d5c5-449f-9734-bc65f41f113f,e7034e0d-0966-4220-bba6-3adacf2a4446,Healthgrades,Internal,3.4,21-02-2022,12-09-2022
70ec8962-3845-4975-9d7f-0c6ed1241545,c273e862-ac30-42ac-af33-61b3176dfa89,981a9729-fec1-43cb-9f15-e73989ff627d,RateMDs,Internal,3.7,14-11-2021,14-04-2022
496f89a5-bb39-4347-a568-03af39fd8fe7,bd87c322-33ea-43db-9745-704e941a9117,2a33187f-1aea-453f-a855-0be498515096,Internal Audit,Peer,4,03-02-2024,02-07-2025
e5b28946-3d8f-4108-9142-9b94bc811b65,9c3c46d9-5a24-4247-b7bc-ffea3e780d40,0faad6c3-cf37-4f58-bc01-3eea3225659a,Internal Audit,Internal,3.4,31-01-2021,18-06-2023
11be1021-f35e-420f-8229-9604259755d1,90e4661b-9907-4cf5-aa10-a1f31523914f,d2827118-c4b5-49c9-83bc-8099a43efe4f,RateMDs,Internal,3.1,01-09-2020,07-11-2022
a2028a87-dc0b-4a4a-99bc-cb6aa44af850,e010ccd3-0fe4-419b-92ca-24e9d8d7dc30,da8c414e-78f5-46d0-af25-378510e3eeda,RateMDs,Patient,2.4,24-08-2020,09-10-2021
9467c22a-1fc3-4cff-b671-2c17d6a8abb6,d0ea2f05-82c9-4fc6-bda2-d37fae277506,3dcbdaaa-d62a-412d-ac42-cb05a7d565f9,Vitals,Patient,4.3,21-03-2023,13-04-2025
3ce09dc0-9589-4c14-bedd-3cc17e5d684b,2e0db3c9-73ca-4291-97fa-914e45e49d8d,b3a411ba-73b7-4b18-b06f-285862f81edc,RateMDs,Patient,2.4,30-09-2020,18-04-2022
61b59df9-78b1-4133-a4ae-d9cac4eb5c03,b652f342-123a-4a9d-86f2-75fa8aed793d,f95ed79c-101f-4773-a57e-4e1712e3b0b2,RateMDs,Patient,1.8,30-06-2022,16-06-2024
adcaff65-33c6-4450-b242-2b457aa0fe3a,39c122b5-d01e-4fd8-858e-1145a770010f,f98c6a6f-2674-4078-b811-cfa777cccb1f,RateMDs,Peer,2.1,10-04-2021,30-11-2022
89741f5a-ca0a-49ee-a967-7f4d1f6d77e6,eb6422e9-4f74-4371-8575-d49cf1026341,9c1230af-d709-49de-9be1-cdba50142166,Vitals,Patient,2.8,19-02-2022,15-11-2024
00522656-429b-4abf-a31d-471c45104cf6,48870600-5980-4d06-91a8-e5e5bd996345,29d6fc46-5c61-43a9-bc4f-47cbb4d0fe52,Internal Audit,Internal,2,20-11-2020,29-11-2022
85018997-46d5-4ccf-bc6d-7aba9125d08f,1938c3fa-861f-43f1-b5fb-79bcafa0210f,7ddee6f0-5503-4d72-b074-fda783a5c6b7,RateMDs,Internal,2.6,10-03-2022,28-03-2023
5c806f0b-5d27-4310-98a0-264e8c4c2c09,21475c55-94f5-48c4-9d62-5b38e3816d92,875285ee-f959-4e82-829f-d93f5ae1e8a4,Vitals,Internal,3.1,29-12-2022,06-11-2024
6c824888-b2b8-4d31-85df-5745e853de2e,0f8e9015-2f48-4489-b4c6-091289965fa4,407eb4e3-537e-46cf-b3cf-d0ee880ecc24,Internal Audit,Peer,3.6,01-10-2023,02-07-2025
6050ca20-84b0-4f7b-9e35-b3a5019fa3f3,f68bcd36-e7a1-4b25-b53f-e2cf6ac005c4,28528501-6a76-469f-8adb-a083c2fb5658,Internal Audit,Patient,2.2,03-08-2021,06-07-2023
78b7a14b-29f0-4949-ba64-aa753d631daf,9d9c4370-c5a4-43ba-af59-b8ec3c750108,1da34fe7-dbdb-4a66-ac27-cb9956a21f12,Healthgrades,Peer,3.1,11-09-2022,09-02-2023
cc896991-4478-4abb-a953-39c0610d7540,20efe7c6-1d09-4f31-9284-e2308df1f4a0,73c3b5cb-5ad4-46e4-8b3c-ccb732271f36,RateMDs,Internal,3.5,21-05-2024,02-07-2025
dedd99d4-1456-428d-8fb6-009d06db8b25,0891e6f9-7b77-4d8c-9a5f-a89b12028f12,8b6ecd3d-b8f7-427c-89f5-8c1fd59db003,Vitals,Patient,4.5,13-04-2023,01-11-2023
714ba0cd-c84f-4b88-bd52-26583c412d8b,be47e76e-c844-4126-a6a1-192cd13e9c6e,35006212-5199-4a42-a412-a69c9feb0e52,Internal Audit,Peer,3.7,30-04-2023,24-05-2024
aa150408-8839-4db0-bad0-d40cd535e124,9f223c1b-2132-4f39-8ae1-3084d61ef031,c9adcaaa-836e-46e1-b9d8-2d49068b4040,Healthgrades,Peer,1.8,06-05-2021,10-10-2022
647e2b00-6512-46cb-a7db-c18111c2806c,9653c5e7-917d-40c9-b54e-12901aadee15,e8a0dc2c-5181-433b-a262-8eab644745bc,Vitals,Peer,3.5,15-03-2023,05-07-2023
6a09b2d2-32f6-4ada-b61f-be30dcb41347,70c2efc3-d191-41f7-ad42-da4185e80d5b,138d5010-f63e-4be3-b764-8b26efa92c54,Healthgrades,Patient,2.3,27-05-2023,23-12-2023
5d2ef6b2-bcad-4f06-bb22-d6be43e24938,7eece1d3-7113-43f9-88d6-208c213f42e2,b007f8ca-3ed5-4492-bf10-32f4b2e78582,Vitals,Peer,3.3,17-12-2022,13-11-2024
f4069328-3165-4fa2-b905-7f21d0613a50,35078373-5898-4bd2-94ec-e95b559b7445,49804e1c-1bd0-4a42-bf4e-86cebb0d99bb,RateMDs,Internal,3.8,10-05-2023,02-01-2025
367c2e32-7320-422d-adbf-62b76c28f7ac,d26aa766-5637-46ce-85cf-56f4e850d1de,58cb40c9-b1f8-4e6f-9621-3e07b45f02e5,Healthgrades,Patient,3.9,17-12-2023,02-07-2025
29fb4f45-2b4e-4d3f-a57c-36a9323326e4,5f09737e-c4d1-4bcd-89a5-cf25f610abbe,5e2c8f72-6a8c-4fbb-a121-773731ad35d1,Healthgrades,Internal,1.9,03-04-2023,02-12-2023
d2573b2c-a1ea-4fdd-ae9f-a3b492c7fbab,4fe8da49-0d37-459f-ab0d-d5021d8f6f16,91c14f1c-f7a3-4cab-a007-20d7c1773dc9,Internal Audit,Patient,2.2,17-01-2024,02-07-2025
1e2ceed4-9391-478b-b00d-e921c90862c7,4d3febde-d77d-4fce-9bcd-dae75b81072f,fb355c1b-6f44-44da-b695-7f0f3924ee50,Healthgrades,Internal,2.9,08-12-2021,15-02-2024
43328231-baaa-4b6f-986e-7ed4ab838db8,30ee250f-2068-49cb-b9c0-5a0834a5fa9a,2e0f1af8-88ec-4c8b-9d4d-3fda63453ab7,RateMDs,Patient,3.3,29-07-2022,10-11-2022
dd7dafc3-9bf9-4ba6-8b2a-25e3ce3fe431,63122131-90e4-42fc-894c-1bdd1e032fb0,dcc8f13d-2d54-4fde-9cc2-61505336e6b9,Healthgrades,Patient,3.3,24-12-2022,07-03-2024
dcb632b4-d797-43f3-8dd0-570447165df7,f66c5647-d815-4cc4-a8c3-2cc9920099ca,84d3c798-4b0b-4243-bb6a-325cef688ae1,Healthgrades,Peer,1.6,18-11-2021,16-07-2023
05b727a0-9610-4365-840c-34a187e26c21,1bd4ba1a-ae18-46ee-a98e-1a7b4f738119,68ec2727-dfca-45b5-abc4-391d42a8bb58,Internal Audit,Patient,3.5,08-12-2022,15-04-2023
287af831-f9c0-4e21-af56-1d92a542b69d,a870a816-1528-4537-9d8b-4b627d71e6ba,131c799c-33cd-4fb1-87ee-5167a0ccf7ce,RateMDs,Internal,1.4,11-01-2024,02-07-2025
daa2b839-fc5b-4d5d-addb-941d6070ec2f,c1bbe1bc-83f5-466b-89ab-271be547518e,c102fea7-7327-4193-a613-cfa9eeb7cbae,RateMDs,Peer,2,17-12-2020,28-07-2023
5e5ba8a9-95f4-498e-9b92-19705f472a69,f097282a-2d93-463a-96af-4398049f04e0,bb18cf2e-b109-497c-8113-ade56e9e0bea,Vitals,Patient,2.3,22-02-2022,01-09-2022
f4564ed0-5bd3-40be-9a55-ed82ee8a6386,dc1740cc-7a9b-4565-adbf-48977795f862,33a14e01-47bd-4791-abd8-fcdb3332d567,Vitals,Patient,3.3,23-08-2020,16-06-2021
9d817261-1dc2-4ddb-acf2-b73cde1240a1,84ae5e52-fbce-4e28-8a7f-25d4f9411ee3,11f19ce0-c71a-4162-93d6-33584418f239,Internal Audit,Patient,4.3,04-01-2023,21-04-2025
742a6181-8c99-421e-b47d-340b13322220,d7c81f7a-655e-4849-a602-16c1162480eb,8c0a9fc2-d468-49da-a18e-d18ecbac09d7,Healthgrades,Internal,1.6,03-10-2022,13-09-2023
bcfbd696-b7e9-44b3-a83d-c6947f36cebd,9b3db381-471d-4dcd-bed7-a1c61a3ee410,97b24cab-0075-476b-92c6-ba887ed41768,Healthgrades,Peer,2.3,18-05-2022,22-08-2023
ad23e1a1-c2a7-4104-bee7-f228cd3e5c82,035b4735-0f07-4c9e-a3b8-1771546bd7d3,ae158932-d4ea-4f65-9edd-af1ab27700eb,Internal Audit,Internal,3.2,11-01-2024,02-07-2025
35d693ed-2d00-4937-9e58-fc863aea05c1,3a311ea7-40b6-4d26-a7cc-d1ebbc728537,2c15bea7-e832-496b-aea5-7fcf8b362b15,Internal Audit,Patient,3.7,06-07-2020,07-09-2021
bf914793-fac3-4bae-8fda-1ecf1f6697df,07d81f25-55fc-428e-a4f9-bbe6907d5731,ab37b451-2ed7-4c64-86ea-ff37dcec2199,RateMDs,Internal,2.2,03-12-2022,08-12-2024
ba562d6a-1408-467c-b627-5ea1066d2d79,cd839743-e931-4b54-b261-0709070dfa74,4861b186-8361-4e46-89d8-df05d5a67dda,Healthgrades,Patient,2.2,22-03-2021,26-06-2023
1bb4b34f-ad18-47ad-bc2b-ad4116b946cd,6f256631-2b07-405a-ba38-b628e2cdeb9e,04466a08-e3b7-4a21-88f8-e95c57598862,Healthgrades,Patient,3.5,28-06-2024,02-07-2025
db7fb1df-2291-45fa-b771-a6cb7d56da30,71a2ab45-8796-4e34-8784-19ca15bf7376,298009c8-75e2-4603-bb95-6d1d761ad26b,Vitals,Internal,3.8,28-09-2020,31-03-2021
53638ba8-c19a-4ed1-8d2a-598267248455,afebae87-9be7-4a18-979f-05d0930743d6,575c8bac-6219-4f67-980f-aeaaec7928e3,Healthgrades,Patient,2.8,17-04-2023,02-07-2025
5b574323-341b-4080-985b-ddcb8889dfae,e70cedb0-647e-4619-b9d9-0ec4636a27cd,98cf6bab-6063-4367-b85f-4b5973df20f6,RateMDs,Peer,4.4,21-02-2024,09-12-2024
5933aca7-723f-4b15-a387-a724275ec68c,b6ec70db-0600-4901-a342-a9bed63f7e76,4501f692-b6b9-431d-8425-44d59b7da349,Vitals,Internal,4.1,19-03-2022,12-06-2023
fb3f7053-46d3-41a1-b1de-c33f304c85e8,c67179ef-ff4c-46f2-921e-93e069da35e4,72451529-ea5c-4010-a5d5-91006dd7e167,Vitals,Patient,2.9,11-11-2021,07-08-2022
4bd24fc3-334b-4362-a16b-8c8b86fc2956,fdb73b73-75b4-44fa-b32a-af59e78b83eb,fa1e58a2-79c6-40a6-8561-454ffafcaec8,RateMDs,Peer,4.9,13-04-2021,13-10-2023
1e84fce2-0aea-4599-9ca8-c7ca7a0b15c8,d6265101-1405-45b8-80cd-246462ea69c3,6046574c-1592-4973-9d9a-d07925d9fc62,RateMDs,Patient,3.1,24-03-2021,01-02-2023
8be451cf-8e45-4132-b824-36f4d84bfdd4,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,28df55fe-7389-403a-a681-82eb1cefca5b,Healthgrades,Peer,4.6,08-03-2023,27-04-2025
2b9ae51a-4503-4deb-a2f8-f4a44fa714f8,8b9b2be1-79ea-4315-bd83-e0b030e3c231,97b7ce9e-ad27-4008-8fa9-85ff6c0e741c,RateMDs,Internal,2.3,29-03-2024,02-07-2025
15981da5-4208-451a-970c-c8bf592ec29e,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,622a0aae-613f-4b37-9c63-a7e1bb02bc20,RateMDs,Peer,1,12-11-2021,29-04-2023
e86c2aa7-da03-42cd-a66d-5bbe04a21151,1bfccf96-ec90-47ec-9b0c-02596783f131,9f614e6a-286c-478b-a92e-ac3e70661083,Vitals,Internal,4.6,25-11-2022,21-05-2025
33eb1de3-9d43-45bf-a04a-931bb3ce2d0c,66c06386-5db7-4deb-a473-82b8bf0e51f5,b92bde1d-8ab3-485a-a10a-5d5612cdd304,Internal Audit,Internal,1.6,25-12-2021,12-05-2022
5eaac9aa-385a-4c9f-931a-32488ff16c02,6478b8ea-e0e6-4ee2-971d-f707b8746db9,32325a97-7d2f-4e49-b555-42d210fd321a,Healthgrades,Patient,2.5,02-10-2022,13-04-2025
885dc6e9-beeb-49b1-98db-38821a3a60a5,9ee17618-7d89-4c31-9621-9059bd601d82,8677ad8d-03f6-44f5-aa99-c5f94274533e,Healthgrades,Peer,1.5,03-02-2021,24-08-2022
8304f59f-94be-411d-91b4-af3af48e5c35,d1c66369-7c95-4776-929f-45eb9c0cf1ce,aee84c88-eb4c-4b48-98b3-1c84e165ab8a,Vitals,Peer,1.8,04-01-2021,16-12-2022
9e943e92-be11-4005-a367-2de1b578b7b7,9f169e15-8110-407e-8131-4808f858dc76,fbb6ee69-50aa-4d4f-82d5-33fd22ba9155,Healthgrades,Peer,4.3,08-08-2021,05-04-2023
4dc3991f-81c1-4331-a5bb-db81efb96605,170c29e4-c233-4059-87a8-191b913db9a2,db38d343-de71-455d-b4e5-68522c55f770,RateMDs,Peer,4.1,07-10-2020,16-11-2020
f219ddcc-386c-43b1-a307-81161be3065b,238621d8-c093-4d2a-bf22-44707f07ea3d,67d3ccc4-d4f7-4fa6-88de-f93cc99ec438,Vitals,Internal,2.3,14-03-2024,02-07-2025
cde08710-3297-4c7c-b882-97bacebfaca6,cd6b07f8-1083-408b-bf71-00b2a774d0af,db861b84-0100-4adf-b203-27a71efcd447,RateMDs,Peer,3.1,14-12-2021,31-05-2024
710df022-f2b5-43f5-878a-976d6ca39c11,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,b1ca9d6a-37a0-49bf-9f2b-f68b25a17190,Vitals,Patient,3.8,25-01-2024,02-07-2025
1f217470-6d9a-46a9-8d8f-450244b523f7,f980879a-4cc2-4e6e-a6d4-366d96e6040f,8739e60d-3c36-42db-aafe-8665787f775a,Internal Audit,Internal,3.8,18-03-2022,22-09-2022
e2bc1c9f-588e-4f92-b249-2a86f15d3ea3,b4cae5dc-339d-4612-b770-cde9981a5e84,953aef3a-f6fb-43ab-8dc6-5c799b36a221,Vitals,Peer,1.7,04-11-2022,04-12-2024
ae2fd5cb-12f5-4b04-aaef-56f79ef06e51,7a3f3fae-2601-4395-a763-aa5dac9fdba4,923d8748-39f8-414e-b7f5-563defd3b111,Vitals,Patient,3.7,23-12-2022,16-03-2023
843ab213-0982-4ce8-811f-0b6273b06827,cf69f408-384e-4af6-af03-2ad2a663e7f6,bde1b099-eebd-42d8-a6ed-6eccc3d01251,Internal Audit,Peer,3.7,23-01-2021,19-06-2021
2e6b6d2a-c83f-403e-a1bd-ff289ea81ba7,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,e6be85f2-139c-4b71-8dbf-0fb0caec071b,Internal Audit,Patient,2.3,25-01-2022,26-12-2022
e3d11239-bcf3-4361-b717-4635c42a4b0a,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,7edc62a5-41af-4d4c-8966-90cbe5dd0fa9,Healthgrades,Internal,2.2,18-08-2023,16-09-2024
4a2a5749-f675-4f1a-a96d-d1e0994a1ec8,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,3d51e8c8-de68-4dd7-acdc-dcdab69acc84,Healthgrades,Internal,2.1,09-11-2020,10-11-2021
f22d4577-2882-42ee-9e7f-37159b744e1b,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,09aa6fca-cd3e-4a7a-905b-f871414ce188,Internal Audit,Peer,1.8,16-06-2024,02-07-2025
112a6ba4-bad4-4163-a2a1-b5e90c625ece,85824ab8-4b00-407a-a1d8-65e8a6bad26e,acb73f9e-0c0a-482b-9c92-09ceacd80873,Healthgrades,Patient,2.2,25-12-2023,06-11-2024
e6f1e9de-feb3-4420-a0d5-4ce3fe5cd79a,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,3cdb7c38-6d07-4fbd-945a-5dc611551ba9,Internal Audit,Internal,2.3,17-04-2021,24-08-2021
76776cb2-b603-42ca-b7d0-a3c21ed27910,c81a23ce-9b09-4992-b9b5-d859693c6909,67c9e6d2-f49d-4d83-b1e6-689fec5e06f4,Vitals,Internal,2.5,16-04-2024,02-07-2025
f2dfd66a-1d9c-494a-a2da-8f68a7e871a6,b809bfaf-8ed2-443c-8d2e-95181f67f993,9f7ab54f-1a03-4d54-9213-1fff299f5e9a,RateMDs,Internal,1.7,30-06-2022,28-07-2024
179c8ad2-55e3-4259-b260-a7e564f1e7b1,09ff9385-6d06-4380-b522-4786ce1bfd05,939d3b04-988e-4592-875a-a15a13a51e9c,RateMDs,Peer,4.4,10-06-2021,20-03-2023
e59baf02-357a-4207-ae0b-71da0776925f,4d0e010f-af97-42df-8e2d-578dee4f4f9c,78bbfe12-6599-4132-a090-37c8da4cdcd4,Internal Audit,Patient,3.8,25-05-2024,02-07-2025
cb837ea6-745c-48a3-9cdc-c57e452819f8,6076218a-10e5-4277-b833-bdb8c4fae321,b487af06-5b66-4b67-a92c-a56175a018ad,Internal Audit,Patient,1.5,28-02-2022,01-12-2022
13fcccec-7bc3-4e8b-9aaf-34c209b434fe,8dd5be1a-f23e-4852-b279-14310f55ceb1,e4a6ac72-12d7-420c-b0aa-041f949e5b24,Vitals,Internal,4.9,09-07-2022,23-02-2024
3d4e24a7-8001-4d4d-b5db-5302d5bcd934,03d31516-cc79-4074-86d4-e873c8c21d43,d7136f08-3bb0-4936-95d3-705d98c93652,RateMDs,Internal,3.4,14-07-2020,02-09-2020
6a600f4e-cb70-47bf-ae1c-42497c6c7e25,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,a76c0b1a-8087-43d3-8d18-9220211a6da3,RateMDs,Peer,3.9,11-06-2022,03-06-2023
7916ff25-3863-44b3-b742-e9c6dbd4e196,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,c5c74118-7816-4fdf-87e4-b30b0eb4db02,Healthgrades,Patient,4.4,04-08-2021,29-05-2022
f43e4dc2-1edc-4a0b-bfdc-4577c0f52480,bded21aa-c01b-47f0-aa52-6a70254547e9,8782f817-91f7-41f3-b75a-db0ee0163524,Vitals,Internal,1.7,08-11-2021,14-02-2024
9f095732-bdd6-4d9e-82fd-ca0c180c394e,9ef3678b-1d07-4903-a798-7f44eba43f25,d6b0fd93-2dbe-46a8-a536-77b357c0a5cf,RateMDs,Internal,1.6,22-01-2021,03-11-2022
e6daeb00-0783-46fb-88a2-dd862e6ba39b,ce395f0b-30bb-497e-be45-7d5cffb5b41b,238ddff6-6bd1-442f-8620-68ffd63c159b,Healthgrades,Internal,3,20-01-2024,07-05-2024
1f133046-4977-4e1c-9a44-29ee66099ae4,a386f531-eec7-4d39-bd17-8c199c526fa2,f0063322-93d5-434b-bea5-8eb5e9d42f95,Vitals,Peer,2.7,17-09-2023,14-11-2024
0f90524a-56d4-46e4-b605-9ef2b8c84298,d29c86f8-e3e6-4b06-b4e5-cff6ed537576,0c63ad53-3b02-4d36-9720-53120d8a1579,RateMDs,Internal,4.6,15-05-2023,27-02-2024
3b070669-526a-4351-9c17-e862f6f4ca59,45d36535-0962-4dab-a771-40d92c6aac0b,5630e51a-5357-4b38-95c8-0b7a2a836d95,Internal Audit,Peer,3.7,14-12-2023,02-07-2025
c76e94e1-7ba4-4d34-8369-770d2460332c,d59a38f8-5190-4755-abf7-142c71362a7b,0654aa20-ec82-4b81-84a3-482e59e92bc5,RateMDs,Internal,3.7,05-02-2023,19-07-2024
1a1b5966-e484-4cb2-bf67-0fde20dbef71,97f43da6-4466-4d26-9274-7c13c5070d02,fc8ba1e0-fd4c-436e-83eb-6e09fad49504,Healthgrades,Peer,2.6,09-10-2021,18-06-2024
553670e9-15f9-4747-b57b-aca5f8ef0588,284265c5-8eb3-4f7f-b7b9-522cc2fd9368,8dead858-ff74-412e-bdd7-df2cfbb3fb9e,Vitals,Peer,3.4,17-06-2023,24-08-2023
7751caa9-7efe-4ecd-86a0-1cf4f498d9b8,25b903c0-f192-4130-8a75-3e3683621474,73f029b3-9d4d-479f-b20c-88f25ad41172,RateMDs,Patient,1.4,23-07-2021,04-06-2023
4cd7b62a-ae02-46e5-a97b-dd263bd7444f,997fa181-b7a3-4aaf-b341-f8eb25583385,af40dba5-0997-4b05-87c6-9d19770ad401,Internal Audit,Patient,3.7,27-03-2021,08-12-2021
b0afafe2-025f-4189-b824-50b400b705ca,be44e714-ebf6-4724-b030-c11833e034fd,beeb2cdd-448d-45e6-87d9-69f98283e5af,Healthgrades,Internal,3.4,09-12-2023,18-12-2024
6643b765-bf6d-48a6-b288-a9b6d91413a2,bbbc483f-1a99-462a-b79a-5d5ec97a7e8a,82cd1168-5444-4909-8f4a-ca7781b54e5a,RateMDs,Peer,2.9,10-06-2021,24-12-2023
d8b0f07c-fcaa-4de0-aa51-02fca30f0d87,12fa909a-e513-4e48-98cd-eaf71a093e22,b22f9788-a185-4fa5-b76d-a551919fbf35,RateMDs,Patient,4.6,04-08-2020,30-04-2023
8505821f-7dc0-4e04-be28-4fe9c1002c1a,9a376c16-639c-44f9-9381-3800f58f806d,38cbe180-68cb-4293-95e7-f7b4afa0c18d,RateMDs,Internal,1.7,11-09-2023,14-01-2025
0bfff6a6-3ad2-4ca7-8b70-97ebd38edd9b,a0fe59de-5801-4e0a-bd22-852894e96836,7b695c42-1c4a-4f65-93aa-48c97ed82978,Vitals,Peer,1.3,19-12-2022,28-04-2025
be84c099-6c86-474e-ab6b-a579c782380c,f6101c8c-245f-4f26-8808-237f2f22a7da,fb0eff41-f68e-44fc-9744-e6b866292d23,Internal Audit,Patient,2.9,06-10-2023,11-01-2025
a25722ab-4ddd-47c9-8f65-5f33ed867826,320a8c30-2e7a-4a8c-b619-22e017836753,6b0940b5-efd8-45c2-b5af-f8ce3cf47c23,RateMDs,Patient,2.3,01-06-2021,28-06-2023
2be31810-a5c4-44e8-a497-53549f5ac362,b98bc713-8f94-4565-9979-850167f6586e,30351608-d4ce-4132-9151-e2bbfc31e040,Healthgrades,Internal,3.6,06-12-2020,06-10-2022
d5bfc01b-576d-46d8-9659-0b34af2152bb,6763a80b-b668-4da1-b9a6-8fb497b9d79c,17b37b98-04a5-4a98-9d95-df4556fdab9c,Healthgrades,Patient,4.3,04-06-2024,02-07-2025
50ecf749-627c-44cd-b30f-7658f24b95c7,af2f1546-a0b5-4612-abaf-ed94015799d4,f0bc9863-9d21-4053-8f4b-b21b65f8ca12,Vitals,Peer,1.3,03-02-2024,04-06-2025
c2fefe38-7092-4565-8aed-c0196e004600,78a52fa7-6284-4a9f-a3d1-f303779d5536,b2a67a2f-61b6-4b34-a7f7-4693fdd1e576,Vitals,Patient,4.9,23-10-2023,27-06-2024
3fb59f63-682f-4aef-b3e2-2bb3930bfda8,1be43d70-8336-4b96-a381-c49da81edd24,ec9a2c7f-8663-4b4f-8544-334ddbd55fcc,Vitals,Peer,1.3,28-08-2020,13-09-2021
5b2a9200-3355-492a-8586-2b60ca4692e7,00fc50b8-f503-4fb3-a10e-53368d96564e,0d17f565-e84a-4659-b5a5-c585eb10166d,Healthgrades,Patient,1.7,26-03-2024,22-09-2024
080bb2c2-f299-45bc-b546-051a2d5f59ee,f2d98a28-879b-4b33-ae8e-b32daab8c37f,46a8a9db-5c55-428b-86eb-d6b6db88f9bc,RateMDs,Patient,2.9,01-03-2024,02-07-2025
48009541-3123-477e-abf4-9848493e644d,04d33ecd-ef06-4c52-b043-857508d6e63a,cd0d9ab9-ecb6-4484-b1e7-836976b18d0a,RateMDs,Internal,3.7,15-09-2023,20-12-2023
6c9a0d9b-3e72-43be-8292-e7c44ea6d96a,84b1c8ea-e79a-4c1e-8554-c2204ee7695c,8c12fa48-2f93-4ec0-96be-39e363752e7a,Healthgrades,Internal,4.6,04-08-2021,07-05-2022
7182d7cf-8896-463c-896d-74ff23e2a31d,5cbd8f85-f1d4-457a-9ebd-ef4ff58c71a9,dd91434d-d015-4f68-9f11-84506bf77c1a,Vitals,Internal,3,31-01-2023,03-06-2024
09958e28-6e99-42dc-a1e4-76ce4ba9e417,4b379bc8-a90a-431a-bd2d-729aeacdcb30,b440b9f5-6288-496e-9793-142da5956905,Vitals,Patient,4,26-06-2024,02-07-2025
