ProviderLocationID,ProviderID,ProviderAvailabilityDayOfWeek,ProviderAvailabilityStartTime,ProviderAvailabilityEndTime
4021a312-338c-4efe-bac7-70460084c2c5,c67179ef-ff4c-46f2-921e-93e069da35e4,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:15 PM
bca11b7d-e697-45c2-9600-122b79d50fdd,fdb73b73-75b4-44fa-b32a-af59e78b83eb,"{Mon,Wed,Thu,Fri}",9:00 AM,5:45 PM
368aaa83-a020-46e1-ba0c-84fefe0dc53a,d6265101-1405-45b8-80cd-246462ea69c3,"{Wed,Thu,Sat}",9:00 AM,5:15 PM
d2aa9c1e-8881-45ad-a295-d5a0f76e32eb,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,"{Mon,Thu,Fri}",9:00 AM,6:30 PM
97bfe0f0-14c6-4636-a78e-790ed2aa5bad,8b9b2be1-79ea-4315-bd83-e0b030e3c231,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
6196c24a-842c-4e42-8ee9-c1619f09954b,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,"{Mon,Tue,Fri,Sat}",9:00 AM,6:15 PM
5875a8fa-ab67-4555-878a-4d79efdb2a2f,1bfccf96-ec90-47ec-9b0c-02596783f131,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:45 PM
1e3c74e8-8240-411c-9d0a-c4309945151e,66c06386-5db7-4deb-a473-82b8bf0e51f5,"{Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
cb1bea85-1fc0-404b-b394-0e7b6dfc11cf,6478b8ea-e0e6-4ee2-971d-f707b8746db9,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:45 PM
c339d960-746f-40af-bd6c-6c30e63f2234,9ee17618-7d89-4c31-9621-9059bd601d82,"{Mon,Tue,Thu}",9:00 AM,5:00 PM
038ffe2e-d475-4161-bc72-3f811638fad0,d1c66369-7c95-4776-929f-45eb9c0cf1ce,"{Mon,Wed,Thu}",9:00 AM,6:30 PM
fa222a7e-c619-4aa1-aa71-abbf96cd16b1,9f169e15-8110-407e-8131-4808f858dc76,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
cedd39bd-c106-4b3e-970b-257f6636cd8f,170c29e4-c233-4059-87a8-191b913db9a2,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:30 PM
6c50142e-5f86-4558-be48-41342404c347,238621d8-c093-4d2a-bf22-44707f07ea3d,"{Mon,Tue,Thu,Sat}",9:00 AM,5:15 PM
a4d6da47-c2e8-4bae-8efe-e965010036a4,cd6b07f8-1083-408b-bf71-00b2a774d0af,"{Wed,Fri,Sat}",9:00 AM,5:30 PM
90912904-3628-45d6-9d4e-e9f804d7b9d8,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,"{Tue,Wed,Thu,Sat}",9:00 AM,4:45 PM
c3548152-db9e-426d-a56b-f1ae2979248b,f980879a-4cc2-4e6e-a6d4-366d96e6040f,"{Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
168a9f39-2f29-47a1-9523-dcd35c52c02f,b4cae5dc-339d-4612-b770-cde9981a5e84,"{Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
475d495e-76f4-4756-a627-a5c40666e61c,7a3f3fae-2601-4395-a763-aa5dac9fdba4,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:30 PM
3252aad8-0732-4b33-8ee0-05dfde898e51,cf69f408-384e-4af6-af03-2ad2a663e7f6,"{Mon,Tue,Thu,Fri}",9:00 AM,6:30 PM
301ee0b6-3e07-45e5-a4c7-be095e49e93b,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
e92c645c-141b-4d18-872d-935eb5ddea4f,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,"{Mon,Thu,Fri,Sat}",9:00 AM,4:15 PM
595408f2-2c1d-46ff-b929-e73f071b34d3,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,"{Tue,Fri,Sat}",9:00 AM,4:30 PM
bbf37efd-03ad-4041-9031-806be9893c22,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,"{Mon,Tue,Wed,Sat}",9:00 AM,4:15 PM
d4ed1f17-7121-4554-a749-6d121c83dea9,85824ab8-4b00-407a-a1d8-65e8a6bad26e,"{Tue,Wed,Thu}",9:00 AM,6:45 PM
fed90224-6115-4892-a139-12113462e0de,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,"{Mon,Tue,Wed,Sat}",9:00 AM,6:15 PM
53fb57fa-6d46-4e28-ad07-c12aad27de27,c81a23ce-9b09-4992-b9b5-d859693c6909,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
00f1fc55-4072-4fc5-8814-38ca5a9f6c16,b809bfaf-8ed2-443c-8d2e-95181f67f993,"{Mon,Wed,Fri}",9:00 AM,6:15 PM
12769d5c-b760-4782-9dde-8fba2c81db8d,09ff9385-6d06-4380-b522-4786ce1bfd05,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:30 PM
2c7a72b4-a109-455c-bf1b-623b3d5eca34,4d0e010f-af97-42df-8e2d-578dee4f4f9c,"{Mon,Wed,Thu}",9:00 AM,5:45 PM
753b4ecf-4c5d-4e5e-be89-fc7e382610aa,6076218a-10e5-4277-b833-bdb8c4fae321,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:45 PM
525e3cc9-8b84-4d3b-ac96-c607584c3e2e,8dd5be1a-f23e-4852-b279-14310f55ceb1,"{Mon,Wed,Thu,Fri}",9:00 AM,4:30 PM
4830e89d-4192-488c-9802-1f1f4e98e6b6,03d31516-cc79-4074-86d4-e873c8c21d43,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
75f570d4-5457-4cb9-8bfe-5058d6352a60,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,"{Tue,Wed,Sat}",9:00 AM,4:30 PM
e90466d2-e49a-4d4f-92dc-bf7f91f1cc2c,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,"{Mon,Tue,Wed,Fri}",9:00 AM,6:00 PM
0fb7589c-c3bc-411b-856f-92f9536e7526,bded21aa-c01b-47f0-aa52-6a70254547e9,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:15 PM
774c2127-6754-4f97-91a7-349a635ef1e1,9ef3678b-1d07-4903-a798-7f44eba43f25,"{Wed,Fri,Sat}",9:00 AM,4:45 PM
14e7068d-62b2-46e1-85fe-e5cf76afec15,ce395f0b-30bb-497e-be45-7d5cffb5b41b,"{Mon,Thu,Fri}",9:00 AM,6:30 PM
aba4c826-ca09-4f63-8221-19180c053672,a386f531-eec7-4d39-bd17-8c199c526fa2,"{Tue,Wed,Sat}",9:00 AM,4:30 PM
7efe7474-5b78-431f-9dbc-86f91f273e85,d29c86f8-e3e6-4b06-b4e5-cff6ed537576,"{Tue,Fri,Sat}",9:00 AM,6:30 PM
175d9661-2aad-43d4-9810-1794b60f008a,45d36535-0962-4dab-a771-40d92c6aac0b,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:30 PM
81e2d53e-b2e1-45ed-9afe-4f950de640e8,d59a38f8-5190-4755-abf7-142c71362a7b,"{Mon,Tue,Thu,Sat}",9:00 AM,4:15 PM
ddd9b8a4-f996-4bfd-b2f7-dd9db8495636,97f43da6-4466-4d26-9274-7c13c5070d02,"{Mon,Wed,Fri}",9:00 AM,4:45 PM
05ade731-64fb-432f-a19c-502f1d5d2531,284265c5-8eb3-4f7f-b7b9-522cc2fd9368,"{Mon,Tue,Sat}",9:00 AM,4:30 PM
bf98bbef-6de7-4420-bea2-10d23c9c5167,25b903c0-f192-4130-8a75-3e3683621474,"{Tue,Fri,Sat}",9:00 AM,5:45 PM
a3f7cd39-01cd-4e35-afd8-dce36948374b,997fa181-b7a3-4aaf-b341-f8eb25583385,"{Tue,Fri,Sat}",9:00 AM,6:45 PM
1688df84-e0a7-4dec-bec1-5ce5f1ecce0e,be44e714-ebf6-4724-b030-c11833e034fd,"{Tue,Fri,Sat}",9:00 AM,5:00 PM
0f2fe541-251d-4cc7-89a0-766e196b631b,bbbc483f-1a99-462a-b79a-5d5ec97a7e8a,"{Mon,Thu,Fri}",9:00 AM,6:30 PM
4a3a9a15-afff-4ff5-8ca1-362ccff1cc6a,12fa909a-e513-4e48-98cd-eaf71a093e22,"{Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
68e83a53-be32-4b16-a683-e5ce2b5dad24,9a376c16-639c-44f9-9381-3800f58f806d,"{Mon,Tue,Thu}",9:00 AM,6:45 PM
e31d78d5-c666-4480-895d-135555c6e5d4,a0fe59de-5801-4e0a-bd22-852894e96836,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
28225fcf-3506-45c8-b847-78d8527655f0,f6101c8c-245f-4f26-8808-237f2f22a7da,"{Mon,Wed,Fri,Sat}",9:00 AM,4:30 PM
ed440ee3-30d1-45c6-81ce-4e3b4bc75659,320a8c30-2e7a-4a8c-b619-22e017836753,"{Tue,Wed,Fri}",9:00 AM,5:15 PM
8e226cb8-4983-4dfe-8e41-4e4b0462cbd0,b98bc713-8f94-4565-9979-850167f6586e,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
eaa3e6d9-45f1-4ceb-b51c-638ca2eb2b27,6763a80b-b668-4da1-b9a6-8fb497b9d79c,"{Mon,Tue,Fri,Sat}",9:00 AM,4:30 PM
d98825e7-1f10-475d-9dc4-9369bb26fd7e,af2f1546-a0b5-4612-abaf-ed94015799d4,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:30 PM
d3997791-6602-401b-aa3a-5228477bf595,78a52fa7-6284-4a9f-a3d1-f303779d5536,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
c72d40a3-ae3b-4e71-a4e3-ef1ed8f07246,1be43d70-8336-4b96-a381-c49da81edd24,"{Mon,Thu,Sat}",9:00 AM,6:45 PM
8b3caf2b-ef1a-4a0a-b22e-4e0a28c90fb8,00fc50b8-f503-4fb3-a10e-53368d96564e,"{Mon,Tue,Sat}",9:00 AM,6:45 PM
bc05e326-db7a-4670-add2-3ebb66c77e9f,f2d98a28-879b-4b33-ae8e-b32daab8c37f,"{Wed,Thu,Sat}",9:00 AM,5:45 PM
65fc7035-27d1-4d4a-8153-1985dfef6429,04d33ecd-ef06-4c52-b043-857508d6e63a,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:15 PM
9bfe4cc4-19a0-4d9e-a758-8b6d254ef6b7,84b1c8ea-e79a-4c1e-8554-c2204ee7695c,"{Wed,Thu,Fri}",9:00 AM,4:45 PM
103a68b9-0504-4ce5-8df0-51b566109195,5cbd8f85-f1d4-457a-9ebd-ef4ff58c71a9,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
dda741de-b74b-4b46-8eaa-5c524e81dff8,4b379bc8-a90a-431a-bd2d-729aeacdcb30,"{Mon,Wed,Fri}",9:00 AM,4:30 PM
bbc483e1-30f5-40f0-ac0c-c9055ca5980d,247ef6dd-5289-4c36-beae-df1ddb82f97c,"{Mon,Tue,Wed,Fri}",9:00 AM,4:15 PM
19e101bf-0855-42e8-aa53-4a6c8d08d5f8,4e15c8af-cfda-43f9-88e3-04734d81b075,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:30 PM
c3e7bba6-c414-48a4-9447-32231f5028e1,9e737f5b-e8ef-46c6-873c-df38b1ac43f9,"{Mon,Tue,Wed,Sat}",9:00 AM,5:00 PM
75159d3c-23c8-4673-8c5e-4e88b0f69c14,8f46b54e-f210-4576-9ee6-eb6abd5e3f7d,"{Mon,Fri,Sat}",9:00 AM,4:30 PM
f73711d0-e8f6-490f-8832-09db60f9efef,a6bdbf63-05f5-4317-a274-8aaaf1067187,"{Mon,Wed,Thu,Fri}",9:00 AM,6:00 PM
cbb84276-4a7e-4396-bdd4-5e2cdb2c6a12,60f1aa80-64d6-4c3a-aad9-18e48d2e5989,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
b6dbfe3e-103d-4ed6-9f75-c5bf3a96180f,a985ccab-1746-4b49-82c0-a8619507374e,"{Mon,Tue,Wed}",9:00 AM,6:00 PM
706d6940-129b-4739-add9-7cbf6059288e,cf7572ef-1c7e-4e35-8884-55fe56fe22f9,"{Mon,Wed,Thu,Fri}",9:00 AM,5:15 PM
1bcc9a64-d206-4b9a-8b08-54c2dd052ff9,f990badc-a269-4f8d-89e6-5069d3df97fd,"{Wed,Fri,Sat}",9:00 AM,5:45 PM
cc123c7c-f22c-4d32-9076-38bc6526beae,26a3a31a-b9c7-43ae-b038-75787d80a462,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:45 PM
212a97e1-7a95-4b99-af1f-07cea156e0bf,6e6a3089-8c6f-4ea6-b03b-b259d9293c12,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:15 PM
2b299bbc-7520-4224-a312-83f6f887b1ee,3bb395d0-f7fc-4462-a357-25ec0f0e971b,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
04499ace-2a68-4c95-a612-183cf69caf8e,5a90f551-8c68-441f-9c6d-e13e12ad19b6,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
ca20e0c7-4a54-459b-8b81-6568b18791ef,f4c26db7-ff5a-43bd-a3f9-1bd31bcdaea2,"{Mon,Tue,Thu}",9:00 AM,4:30 PM
72d78d5c-ea1d-4109-9fa5-54fb5814f451,c5d7545a-2417-42c7-810c-e159413dcd2c,"{Mon,Tue,Wed,Thu}",9:00 AM,5:15 PM
af33616a-619c-4a54-bea9-9df8089464c1,02140d07-8584-453f-91d0-8b6ad158e341,"{Wed,Thu,Fri}",9:00 AM,6:00 PM
fef9f7e6-9c18-42ab-9126-35a05a886b97,3f213d32-4d5c-4b88-8bf7-50c78a87fe92,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
3182127d-1abe-48b7-a7b8-2b2b7ed00ba4,a02d7389-445d-437e-89e9-7cd06f0b233d,"{Mon,Tue,Wed,Sat}",9:00 AM,6:00 PM
a3567e3e-cd19-4948-be1f-f542ebc37c1c,ce97a55f-a6bf-43bf-996d-8c4149da875a,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:00 PM
d64e7f07-2831-4445-93f2-b8a92722fc62,1c62813d-c86c-4710-af67-c57207eccc92,"{Mon,Tue,Fri}",9:00 AM,4:30 PM
0a36b15f-51c7-42d7-a33d-5a9edcd44b81,6d998fe3-c3c1-478e-b12b-30d104d93e84,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:30 PM
dd05adb4-ae94-477f-b25f-fcb8cbf166eb,375f7260-09b4-4659-b3c7-7cd7e2880168,"{Tue,Thu,Sat}",9:00 AM,4:15 PM
a7e80f91-dd29-46b8-adb0-0dc5e8e8fc03,f1997820-62fd-4d3b-85d7-56faea4cf024,"{Mon,Fri,Sat}",9:00 AM,5:45 PM
36f466c8-1dbc-40d3-be35-f2db6c9ba730,e8399874-cac7-4e15-a3ec-af8114cd06bd,"{Tue,Thu,Sat}",9:00 AM,5:00 PM
f3840fed-f824-4686-9ebd-4b99781c2427,4bfa9afe-31ce-4613-a335-436165013f4f,"{Mon,Tue,Thu,Sat}",9:00 AM,4:15 PM
65e27f21-7959-4e0f-9987-2f9742f579b6,01507b6e-37f6-475d-8d73-62bdb94a7523,"{Mon,Wed,Fri,Sat}",9:00 AM,5:15 PM
3ab8894d-bd9a-401b-9d57-a33b5a161918,363c5233-c146-4eb0-9e2b-4dd1e64176d8,"{Tue,Wed,Sat}",9:00 AM,4:15 PM
b9bed63b-6ea7-481c-947a-9b8bffa85b81,6fd07af9-51e7-4bb8-bb04-847885b61ea8,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
855dc0c1-f707-4072-80aa-32a58eba0bde,6714d1b5-c538-4cd0-84bc-4f1d75c03e97,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:45 PM
b7edd5f1-6544-4c7e-b635-cc4ad9c4a944,1d63cf70-9a3d-45ec-8270-8dbba7f1633c,"{Mon,Wed,Fri,Sat}",9:00 AM,4:45 PM
59b1ff0a-e131-4b5e-a9a4-40b90992ea43,5089f5b7-d0fe-4732-a140-b637423e15c4,"{Mon,Tue,Wed,Fri}",9:00 AM,6:00 PM
d09ab95e-71ed-4bb2-a2e5-cd3fce47ea5d,b59de2d2-5fd4-4661-ae04-a58cd44f5a17,"{Mon,Tue,Thu,Fri}",9:00 AM,6:30 PM
38e0d857-6be0-4aed-a96b-dd6cba504177,b905c076-0ead-42ff-ab31-19443688ae24,"{Mon,Wed,Sat}",9:00 AM,6:45 PM
5f12d451-6bca-4df4-abdb-d473c6217bd1,12b7144b-5b60-4e04-944b-78f028209319,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
99ddf0de-a227-4479-a9b4-f3fbad90fefb,c171637a-ebf6-4b66-8a44-38c0ac45e6e5,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
50c6c2e4-b298-4360-91a5-a0997d4b5b94,de2a1052-4867-4454-a997-a495919cff56,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:00 PM
351541e5-4ee5-49bb-b343-05cc9665e3e2,ef8b96d2-698b-4c4f-8256-b21cd25571fe,"{Wed,Thu,Fri}",9:00 AM,6:00 PM
b8965a4a-bd10-41c9-9e4e-7ddb933e80c4,ff8afe16-3612-41a0-952a-83b43a8a1f91,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:00 PM
f5d5a77e-5d1c-4455-a540-6192d14842c6,c0a375b6-89cd-4389-a050-e809d765db34,"{Wed,Thu,Sat}",9:00 AM,6:45 PM
302eb700-92a6-46f7-ae39-96e5476a0c96,da0b268f-9602-41e1-85b8-2bfc1bb006f8,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
72da31aa-f73e-40fa-a847-423edd6f1066,e2f8296b-b0c6-4441-b4f1-ce37195232db,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:15 PM
0a2d6d30-4600-493c-8da4-235c0e6d27f4,89f7b49f-e097-4fd0-936a-e3888ecc46ae,"{Mon,Tue,Thu,Sat}",9:00 AM,4:45 PM
0f329c28-5790-4a69-874f-eef81b6786d9,53732510-7f24-4a64-b0e9-8b46d609e52d,"{Mon,Wed,Thu,Fri}",9:00 AM,6:45 PM
60606270-63a4-41ca-9264-d4390396d087,b4869d9c-dcd1-4ed3-bc1f-3f7cf73383ed,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:45 PM
9003a154-36fb-47c0-b1a5-0bcf46785306,803a039a-be01-4238-9c61-74c565439bc6,"{Mon,Wed,Thu}",9:00 AM,5:30 PM
c640f0a3-6b23-4287-9587-ff214b4ae99d,5443b205-cfb1-4cf0-b0a7-92869cbbd901,"{Mon,Tue,Wed,Fri}",9:00 AM,4:00 PM
003998f5-474f-4121-b232-904430940b8c,3ea68845-259f-4a61-ac45-03b81a73c64c,"{Mon,Tue,Wed,Sat}",9:00 AM,4:45 PM
cf31a2bf-51eb-487f-8458-781c2289f19b,bd3d8e81-e67b-4019-97ee-1a6f75a8f702,"{Mon,Tue,Fri,Sat}",9:00 AM,6:00 PM
a81963aa-6451-4d50-aab3-c1431c2072df,bb04b7eb-b07d-4e1d-9b23-4286d1525bf5,"{Wed,Fri,Sat}",9:00 AM,6:00 PM
0f1a1b77-8088-48b9-916b-79fe26b5c7f6,650a6fd6-b3b9-4510-a6d5-a574ebf369a3,"{Mon,Tue,Thu,Sat}",9:00 AM,5:15 PM
b8007fec-7dd6-4ff6-a9ef-7c1cdd721ab3,6d2710ac-1e14-4162-8128-e7a17a101870,"{Mon,Tue,Wed,Fri}",9:00 AM,6:45 PM
81227dab-57fe-4780-906c-40a489333883,85f4577c-2e3e-4a5c-b529-1d9599df3436,"{Tue,Wed,Fri,Sat}",9:00 AM,6:30 PM
e789afde-60ae-4eeb-98f3-f3e43eeab8c0,a1f366bf-21aa-458e-90d1-9fb052f36b0e,"{Tue,Wed,Fri,Sat}",9:00 AM,6:30 PM
a8180152-ee08-4f16-87f7-e3313ae17de4,aa1312c4-3353-4089-9c86-8ebfeb918ad5,"{Tue,Thu,Fri}",9:00 AM,6:30 PM
0b7e75b7-2760-4525-a8dd-eb5b3487d808,66dc54ac-35f5-4271-a3b9-c9a8a7e29a4f,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:45 PM
8883b58f-36c4-4682-9af0-73580d9776da,092dd625-1dc5-4d2a-8e9f-e40aec94eec1,"{Mon,Wed,Fri}",9:00 AM,4:30 PM
7091f836-6af5-4ea9-90b6-ce2867eb29fe,41f85988-3f51-4ad8-8d19-3434382d90fa,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
a3df8493-09ee-4a8d-a582-53ccd56d18c5,fdbf9202-a311-48bf-91ec-04015cfe2c01,"{Tue,Wed,Thu,Fri}",9:00 AM,4:45 PM
a8efe7ef-2faf-431c-85f2-26440b8bffe7,89b0bd4b-5224-43c3-86cb-5848dd80289a,"{Mon,Wed,Thu}",9:00 AM,6:00 PM
d4e03edb-b1a4-4306-9c4b-39911c868dc8,bbc6a5aa-0227-478a-ba92-275bce462e6f,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
2a48056c-fbb0-42b3-9486-53120dd2ad4e,4476e454-b000-4247-a183-8e105525f410,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:15 PM
f9ebfde8-d4a6-43cd-8979-b96f8ba1cd18,9875bb2e-cfde-484e-9232-98ae0923fadf,"{Mon,Tue,Wed,Sat}",9:00 AM,4:30 PM
945595dd-5596-4019-97fc-f5ab17b65fba,c04ecfad-71db-42b2-b521-c6a3bab248ba,"{Mon,Tue,Sat}",9:00 AM,4:00 PM
f8964a22-ee04-4ff4-88fa-a9973586551c,c41aa678-bd8b-4582-9c79-5c9be35bdcd4,"{Mon,Wed,Sat}",9:00 AM,5:30 PM
0881b0b0-dde3-485c-9f7f-3a3c5f294635,36c826bd-6d79-4daf-989c-142227d775b4,"{Tue,Wed,Thu}",9:00 AM,6:00 PM
313025ba-18bf-4b0a-95a4-e01ea84ac4f2,75f8ca6a-aea2-4e93-a743-241e1332b8cd,"{Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
f4264cf1-e934-4662-9a2c-a5b5ab541d66,b078070a-32d6-4065-b7ac-c8bd840b95e3,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:15 PM
d3e0e36b-fecb-455e-8c1a-f49bd10f7efa,5bd3ac43-a4b6-4e7e-9a33-b4957e8a46e3,"{Tue,Wed,Fri}",9:00 AM,4:00 PM
c386d6c6-6302-4088-87a2-d00b3e2b8bec,c6883de8-747e-4d50-afc7-1da50850be86,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
4853cbcb-8816-42c6-aafa-a37a7ec77ad6,4fcbef42-0259-4a04-ac39-06d09f6cd098,"{Mon,Tue,Sat}",9:00 AM,6:30 PM
fb595b95-8905-4e2b-a93d-71f607fec89a,a419f742-ad84-4da1-aa39-2fc38dc3f2fa,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:45 PM
d552f0db-55ac-4c65-8622-70f6fb64840d,046287f7-4911-40f6-9472-284c601b6417,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
ce530b07-21b5-4f45-bfe6-cf6ea1986a0d,cd1faa19-c534-4b52-95a3-4267c6321e22,"{Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
cb1e33fc-6c16-4b55-b92d-9e93b9534a51,883a25a6-e3f9-4a8e-97ee-b92c4d2a1f74,"{Wed,Thu,Sat}",9:00 AM,6:00 PM
a58d2622-d6aa-4f9a-85b2-1e0ca5145d3c,272098ad-31ed-43dc-8546-1e8955707b4b,"{Tue,Wed,Fri}",9:00 AM,6:00 PM
c77bb368-3982-4888-bc7c-6b66922a8418,28dcaffd-9255-4700-9463-f0e64ae62cec,"{Mon,Wed,Fri,Sat}",9:00 AM,5:00 PM
1d21877a-957f-4d97-bca5-ef4ed62abaab,0dd72c79-7462-4619-bd21-58852a9e702d,"{Mon,Tue,Thu}",9:00 AM,4:15 PM
3c4e9fe5-5653-4e02-9488-fad445b67a95,8d23547a-adbb-4b6c-aeb0-d8e8f819343b,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:15 PM
a00a3332-d192-40cd-ba94-29583d1827ca,2fab464e-160f-4e3c-8d8d-c0b0a0a50231,"{Mon,Wed,Sat}",9:00 AM,4:15 PM
4b980ce9-a9f9-4acc-8933-50fe03a9b56b,c235196c-28db-423a-a934-96b88158547b,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:30 PM
6ba01fda-903b-4caa-849d-340eb32b4985,797e7e28-a792-4b70-bfd3-c6be830fab9f,"{Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
621afaff-1e37-488d-be71-35025a3d9a61,082e8507-e833-49db-9393-9a13e90f2d23,"{Tue,Wed,Thu}",9:00 AM,4:45 PM
984e5d41-d0a1-482b-8c52-fcf15390a641,91e3eba8-a634-4528-a90d-96cd1b1ca260,"{Mon,Wed,Sat}",9:00 AM,4:30 PM
76f5d400-06c1-42b9-8dec-304fd5826938,927ee040-ffeb-430d-9754-b97565a490c9,"{Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
fd4ff5e3-026d-4242-9b6a-d3b3ac7dd329,b8cf8578-047e-4b33-b7ef-984217f63c98,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
5cf55c0c-0e4c-4440-a1e4-d33ac7abda03,da72776a-735f-4213-84a9-302fa9331649,"{Tue,Wed,Thu,Fri}",9:00 AM,6:45 PM
c1c8b508-41ba-43e6-9fed-8b4ac69062a4,73ca839c-3fbb-428d-aa02-521d4640a3d1,"{Mon,Wed,Fri}",9:00 AM,5:15 PM
be384c72-bdbc-4e55-8c14-d31cd124651d,5d418eb8-06b6-4889-a709-d63f8b3162f7,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
f02cdf02-f5d1-45cf-9164-2ad31a407880,2be8b440-1bef-412b-b893-777971ebc24f,"{Wed,Fri,Sat}",9:00 AM,4:15 PM
d9396efc-08be-4972-acda-68ccf1b5c84d,d3c4a0bd-3610-4027-ab56-846849169871,"{Mon,Thu,Sat}",9:00 AM,5:30 PM
d2fa2468-5d3e-402f-b290-f4cfaea895c2,68495a0d-25fe-4264-91dd-10eac90b1663,"{Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
2ad3d1c4-4d8e-46df-9421-a5f6be85ae0f,20c2302a-9959-42cb-9d77-9ecd84149646,"{Mon,Wed,Thu}",9:00 AM,4:15 PM
4c8d8dd2-ab80-4731-ba28-5a6a011b5d85,c081aaf1-f57b-4633-b27d-0d58e02d32df,"{Mon,Tue,Sat}",9:00 AM,6:30 PM
9e11ef04-a678-41db-bf0d-b03a346d42b6,9d644f61-1ffe-4d20-8591-db6ff355e308,"{Tue,Thu,Fri}",9:00 AM,4:15 PM
118b597c-12fc-4678-ae08-f777f461520a,5818d8a1-e322-4160-b94b-6e1be0e7c709,"{Mon,Thu,Fri}",9:00 AM,4:45 PM
959d36c2-5a19-4b0d-85b5-6c0898d6b2fb,b806b09c-5798-4b00-b67f-263c3fa54ddc,"{Mon,Tue,Fri}",9:00 AM,4:45 PM
