LanguageRecordID,ProviderID,LocationID,ProviderLanguageID,ProviderLanguage,ProviderLanguageStartDate,ProviderLanguageEndDate
da237b91-0b7a-463a-be5a-77d9f8651a22,f44cc6e3-27b5-4cc3-be29-3741f09f790c,57d0af3b-2443-4980-83b8-dce338eb22d8,70adc3b6-e7d0-411a-981a-7e7b3efcfa6c,"{Arabic,Russian,Spanish}",15-02-2018,
b6e37a40-90de-4b0f-b91e-eb98c8f9cf49,02722362-aa33-40ef-b100-1d05b1728752,28b993cc-884b-4c59-ae96-e671cb1b96bc,5873285d-56df-4d81-8a4d-ea9af98231e8,{Arabic},03-03-2020,
53a6b748-9844-4c5b-95af-657bf503d087,42d883d2-15db-494b-9f4c-ba4e13c862ca,af23c4f6-928d-4c03-9104-690f7c4ca010,b71d59cf-aabe-42eb-b269-3662551cc71b,"{Korean,Chinese,Portuguese}",09-04-2023,21-10-2024
dcfaa1fa-c5e4-4f75-9985-170098265afe,64cf71c9-28cd-4bd6-80ff-6939c1b69fdb,e329a7e5-9f50-4a58-a445-113ca7e299bd,853cd90b-86c0-400d-8d3d-3082790a90de,{English},27-04-2018,16-08-2019
633998e5-8ecb-405c-8cf4-85c736cd68f5,90a58c8c-1681-4357-89e1-0f56ede0fe92,23f0813b-b6d0-474f-bb05-8e8bd808c0da,2b530716-dfdf-459e-9fac-583ca627cb1e,{English},28-09-2021,
77c575a2-c28e-47ac-a237-9d872d8a9e21,94f77bd8-caf5-4975-ac4d-8d546a3d40b8,81fb37a1-5444-4b17-a150-34ab81f70b19,c8a9bdb9-69a4-4c21-97d2-7e3f440f2e49,{English},13-01-2025,
f09f842c-988e-42b0-9811-ea04b27f39e8,6dd7fc69-51ee-4a3f-ac2d-9dbdf7ec21d2,c1524e3c-eec1-41b7-8a44-60cfff5ad3da,d9428d19-128e-4d0e-af87-6c00ed2b83f8,"{Spanish,German,Portuguese}",09-05-2025,
9439cc8d-3586-4d9c-8ede-d153aa8a7656,8ac04fae-9f9e-4c24-a57e-7e6e8bf65cb3,03dacb6b-5cef-47c4-acb1-63cfd64ffc45,22003406-3b92-4b1d-a958-ea9cbf0f00be,"{Spanish,Chinese}",31-01-2024,
56dea2d6-ac80-41a4-b776-2b7820a32f4d,4f7d026c-8582-43f5-b0e8-0ee495e4c786,5c8a5cfd-9743-4049-b0ce-728c0c79bd24,a7331014-da57-4d07-bd57-6608206693e7,"{Polish,Vietnamese,English}",08-06-2018,
e3a0638f-642c-4335-8b62-a50e1820296e,4b5e782e-47b7-43ed-8934-a88038750830,69ed89ee-7c05-4330-ba5b-502ab60dba9d,6f344816-f445-4abf-860e-669d2333e36f,{Korean},26-03-2024,
1349cafc-b150-42fc-ad01-afbac3aecb0f,b4cbf749-f2c5-45fb-a6da-7ee08ed277a6,d63c7411-10f6-417c-b04d-c7b25ea18096,b36ef439-bc7e-463f-8faf-5aef3831d8d8,{Tagalog},18-12-2023,
ea45893c-2d65-41bf-ab55-a04523a06a1d,da50c959-e92c-402e-8402-e0cd585be7fb,cf08db2f-48c2-42c0-924d-f069dae147fa,d0c619a7-e80d-40b1-be89-457f76e570ce,"{Vietnamese,English,Persian (Farsi)}",04-06-2020,
5e8540f2-78db-4e7f-b8e1-cd1d8a02c928,4ec16033-0efe-4ae4-9941-c97a72cc4523,92e4a808-7b5a-4c5c-bde2-7555d347ad2b,6d0ec31a-3ea9-4189-bf84-f63cdae684d5,{Russian},16-11-2016,
66c2cdf4-e88e-4971-a0dd-7eec72cfd467,6d9d396e-d303-4a0c-9f83-da91863951a0,41659c19-e753-44e9-beb8-fee77fa86a04,6e6b1b61-c6d7-4cac-8f1f-ee0836ac98e4,{Russian},24-02-2017,
0ca381f5-05e2-41ab-aead-4a7e851f3910,023237f2-bec0-4f73-bd5d-0eca9f64023e,7c152a60-1ad2-49e6-a53d-cf756190567b,233f0dbf-b769-46c8-a441-dc3036ebcacc,"{German,Persian (Farsi)}",24-07-2018,
71dbc4dd-5901-49bf-89b8-65fa953d448c,b0fd3a88-273a-4382-b8c2-44b7c3bc4c5c,646c1bae-1bbf-4efd-8d24-eda479c45a64,d9054717-6469-4cb5-acb9-d9f2ccda7430,"{Korean,Russian}",19-03-2022,
e46e6227-2ef9-4c9d-825d-ec3344bde88d,755cc04a-979a-4f71-b65a-5e366feeffc8,4ba09918-d212-47b3-955a-ed5a7ee9f02f,774cfba8-5cde-4947-9c0b-0047c2dec32d,"{Polish,Tagalog}",20-02-2020,
5f784de7-a951-4f37-b7cd-79928b388530,2a4f43e8-dcfe-401f-8519-a1c3c95e19c7,751564dc-c069-4faa-a784-047f821c5ca7,38105c4b-fb99-4c3a-af82-746c6c94004e,"{Chinese,English}",05-05-2021,
102d7351-10df-46ba-9c31-ced5349e7f17,7465b64c-ff53-4a02-a9fe-fbb3f70b7c1d,1e36f9d0-b5f3-47be-a24a-a215e36a41e7,0b61b7c2-c96c-46c1-bfec-47d32975e9d0,"{German,Spanish}",04-04-2024,
0cf0a98c-710a-4f42-9aab-0415453a6b5c,28e8f960-24bb-455f-8629-0f3b275a1c7f,5cf9f761-3065-4efc-a340-13d5f3c55359,795dfbeb-c834-4194-913f-23dab9b1ad7d,"{Tagalog,English,French}",24-03-2024,
b8cdbcad-bb35-413e-84a9-d2a343d531f6,30859fa3-0d0b-495f-827d-db17290667c2,6cd54147-a960-41e9-922a-2a391fc58dc6,9b0f7202-8b74-43c0-a272-5e373043ac13,"{Tagalog,Russian,Spanish}",01-10-2021,
e2e0b12a-6d29-4ac4-a076-8de38e323ef8,c9f8611f-4cc5-4c43-aeb0-1ecbace86669,42247641-78c4-462b-9322-7cec4f9ed3ca,4fac619a-7080-43e4-9553-9f1d97181d87,"{Chinese,German,Russian}",18-03-2019,
8d10ac7d-6955-48ef-b443-04ca5db50a46,8da87307-8ea6-4f6e-9224-a333b1a67187,1b8c1509-b353-4614-bedf-bf7d3776871f,61883a52-5e3b-4892-ae9a-0adae43d2889,{French},09-10-2021,08-04-2025
45141f92-2be7-48ea-b1ba-2044d0ba0cd8,3ccb1ceb-4bfa-4917-9c65-bd0c0242c2aa,ab954cce-f78d-454a-b6a7-f16336bb3836,7ce0569a-e01f-41d4-b29f-b832976a2f59,"{Arabic,Polish,Vietnamese}",01-11-2022,
456c43aa-1564-46d7-b67a-87cf97eb68c0,2852eabb-a6a2-499e-a1d0-3de67fbb124b,d3224b85-2f4c-4468-ae54-289725cadcb8,719d2a01-5c69-40e3-a6df-46bd1eb06f75,"{Spanish,Russian}",24-08-2019,
4fc35803-1ea3-4f8c-84eb-94aa08e827da,ad58ffa4-129e-4fae-bf30-e09241781921,c9d9b798-b6ef-4def-9cc5-3a5ed8355a34,97a15098-fcb2-42f1-8a41-3e3536adbf90,"{English,Japanese}",23-12-2018,
0edf1b8a-f423-4e99-9c2e-756d7cb0d6fe,a6449f2c-7374-4277-a614-cba804f3281b,563464b7-0266-43fe-8717-f37999e3bf75,ccbf8aab-b40a-41cf-8b7b-282fd77989af,"{Polish,Chinese,Hindi}",30-11-2021,
571f02f5-fe1b-4410-a4b8-4e82f6300f8d,ce8b8d12-180a-4694-a026-4eb71496b64b,655cd79c-f0b7-4914-874c-b4387bf42b08,9c3080d1-beea-44b9-aed7-228835735276,"{Polish,Chinese,Japanese}",28-08-2022,
1639bca3-b48f-498b-a301-7baf30a0d2a7,229204af-9adb-4549-a34e-60575dfa13ed,606a208d-320a-4cba-b149-83f2db2d41e7,492683e9-9ac8-4132-a6d3-d33aa151c5ae,{Portuguese},10-08-2020,
d65bfc50-f2f6-4c05-abae-1d8e242cea07,98ba5526-edab-4fcc-9943-d9ab697cefb3,a9df00ee-3387-45ee-85e5-d40f7d80aa8d,82df0d07-99fa-49ed-bc54-4ca11ca5713c,{Korean},23-05-2020,
78499a15-554e-4f77-a24a-939c4d7762dc,bf95ec13-c5cc-41ec-b4a1-ae328b0d3347,64bb612b-563d-4668-817f-d75762349c43,8b2fa2ae-4d79-47ed-bd6a-71815135793c,{Hindi},08-06-2017,
2d7f3d82-f092-4fe5-b81d-ab8a98105f7e,77045305-e295-4098-ba0e-0d89efd4a5dc,d694ad67-ce89-474b-b42b-665c9241256c,e515a43a-e574-45cf-9c29-8bacd77fa8a0,{French},24-04-2019,31-01-2023
93b0c895-1715-42fc-9f33-2306f023aa1e,4ded5048-9cd4-4910-aea9-139bb526c228,a6e9b366-293e-47d3-9f61-2d3af739349e,d530f456-d933-48fb-90d7-eaa480f3099a,"{English,Hindi,German}",26-12-2016,
10fb2f64-08df-4743-a70b-82e23b8ceb49,02b3506b-1077-49aa-ac99-10840b0f6b13,e61b5d44-faed-4b08-990a-1cb0af4ed478,091dc599-40c9-4e20-a7d0-368de9507f4e,"{English,Portuguese,Hindi}",28-05-2018,26-09-2024
e7ac64e2-4bef-432a-a541-d73756ed8aff,a713b976-4bf5-4464-bc17-606603a39d35,d0ef2493-0b40-4c6f-b6e1-0678bb09a07c,06cf09b1-6d20-41a4-9844-de87d271b76a,{German},09-05-2018,
42115c95-485e-4683-b571-733b784c64e5,16fd6d5f-a8a5-4de1-adf0-bc730f34cb80,5b2a7e3f-06d0-42ca-a700-d2fb112941ae,bc3fb54d-880a-412b-9146-fd007de44052,{Chinese},06-06-2024,
772f0d36-5609-4023-9a85-6a2e6c4a52cc,807f072f-05ef-48d2-9811-c066f07e5106,30fbab99-af14-4aca-84b7-81ca6af33e7a,00130fa1-ef0c-4d5d-b7e7-84ecc2c7327b,{French},22-02-2023,
050de38e-42d9-4b45-84e2-7da86819679e,59b470a8-8405-449f-95d7-0cf10b1fa746,23b0b7fd-bfc7-4fd4-9949-7ea8c43b5ec4,4848e8c7-19b5-4398-bf86-c7fbb45406dc,{Japanese},23-08-2023,
482decf2-3f41-4868-9787-854cbf315868,1402229e-097e-4019-a8cf-28f07b461907,635d9324-f8df-4f22-970e-d3918f7cb7a1,7538eb59-c8ec-4709-94b7-46897831525c,"{Spanish,Russian}",07-07-2020,
a532bc2a-b4b0-47c3-a92a-497079dad4b6,8e0c0dd6-0fdf-4bc8-8318-12f1534a529b,fe2437d7-b44e-4009-bdcf-1352c35943cb,26be9dda-318b-4e01-8d94-3a5d93dd870d,"{Chinese,Portuguese,Hindi}",29-01-2021,
40d1b3d5-246c-4f69-ae50-dfcc28831b5e,4163acd9-a08f-4b6f-9281-c42cf2541e8f,51ac90fa-f497-41ed-9ad8-3c08f20b4215,182d8e36-527f-47b5-a322-265e36f71903,"{Korean,Tagalog}",26-03-2020,
cc6e97c5-0009-417c-a3d0-0c6d4b819183,853b8900-3deb-4e82-b2b1-79f7ff45d54f,86b609ca-4f67-43c5-9d28-3681bd580750,6c6729db-9975-4b56-bd22-4b1a1706389b,"{Chinese,Spanish,Hindi}",17-04-2020,
9ea16ab7-1ef8-412f-9439-328243e5fce3,54eda3ba-223f-4d06-8f1a-40e1ba6bbf44,ac1f93d3-9f8f-4488-8870-2432b50ed6fe,4fcd79eb-612f-4e95-9955-1a34e582a9ad,{German},09-09-2020,
d578eb52-ccbc-4275-8c8a-2dc3efab3008,4087647d-3116-4266-b3fa-7d132e576e9c,28c5ab80-8451-4e04-b159-669fa3a390c8,96878d93-b6df-4f3a-ac93-37c016387ef2,"{Portuguese,Arabic,Chinese}",29-11-2020,
4fbf1ce7-4726-427e-a1b0-fc72ee6a24a5,2b4ded5b-9e5b-4f33-bd0b-37f4d5be2a14,e59a5703-9d2a-4347-8dea-59f0618ca33c,e5218b02-efe8-4346-b524-2507049ee83b,{Russian},15-04-2021,24-06-2024
a401de25-d113-4b6b-a69b-684c716c85fb,05e3225e-ab1f-415c-bb25-c4cfc2a84e86,dc3d8969-54ef-4c04-9f45-b9a38ef91700,cb8184f8-ea98-43e4-a335-f0b561fce96b,{Korean},01-12-2022,
090597e4-f94a-474d-91fc-97d581043cac,fb9d3e69-ea75-4a79-9a5b-6090b95be763,44ec17ca-ffc7-4d5f-982a-c1fd7400e2b3,46515d35-86cd-47ce-8ff0-bb139960b949,"{English,Chinese,Spanish}",25-11-2018,
e6f4366b-f3da-4350-b2c5-30dc0dc5fad7,05e8ba35-95bf-4859-9a80-89bf43a84ed9,b3c161bb-5d41-4db4-85ed-1782959f77c0,273aa902-0a7d-43a7-9fe8-d25b9a96f549,"{Arabic,Japanese}",01-01-2020,
187ebad1-2351-466a-904f-a53b13fb1cc9,5e72454d-f741-43ca-aa15-35ea8cd2ff50,bca62d71-43e9-4cb3-b2fe-39577e6a0c03,35655be9-996e-4253-8122-3b51e50c3722,{Portuguese},24-07-2024,
cb4e6c41-f2b5-4c27-94a4-cb28852352c1,991b1336-7629-40b2-bb8a-7d7ee544826a,5599a109-f50f-4e52-8958-b81e9b087c99,f1cadae9-a26b-42e7-b82f-0cc7c96ce8df,"{Hindi,Korean}",10-04-2018,12-07-2021
73f49097-a947-4ba1-9982-23f1a8423f71,5c09736c-dd90-4710-95f9-b277c6e622e7,598fcbf7-e8ba-4730-848d-89c7d5dc3fd6,5dc492c4-cfc5-4ec9-9099-1b040e4616e7,{Chinese},06-02-2021,
dbc18787-21bd-447e-be5b-6b06e5e24e15,6ea133ff-f9c6-46a3-8253-50ea0f4e61b5,083b6aa1-4c51-4553-a764-69b09c3f062b,e1bb8825-7889-4d15-aa17-dcb312881480,"{German,Hindi}",20-11-2024,
198c04fa-179b-4b9b-92d6-0465fd070fec,a13569c8-6578-4ff5-9707-5957d5cde9d8,51d04936-d451-4c5b-9c20-360484f9223f,6e24ff70-9401-481e-b840-c75d43513924,"{Korean,Spanish,Chinese}",25-11-2016,09-05-2023
52cf3273-0bcd-4741-a552-3b21e34b03f3,ddef8efc-6682-45a3-8daa-fe75f94ef454,e13769ed-790a-4787-a54e-10334a591bca,55672e20-8f27-46e4-b34b-fad2ac662010,"{Hindi,English,Japanese}",19-04-2018,
27f435a2-e574-4a21-bbb1-044b0b43d451,fb8e1b3b-cd6b-4aa5-8e8a-1596ed81800c,5c2d1642-dbde-49e0-8742-dcf71132a0b7,fb1ce00d-9bbd-4f41-a175-c42e72e7c880,"{Japanese,Spanish}",24-11-2016,
a16a0de3-dac9-4467-ae10-19f8668fc4dc,b2bfa529-b7e7-45de-b33b-68db89d77472,efcb7889-80a3-4932-b815-6c2f9212f5cc,61776620-ce04-49bb-b4d2-e92ca3ba9d23,"{Hindi,Vietnamese}",29-09-2024,
3645cfd0-9240-40c3-98e3-980d429b3cc1,7a2976af-7c29-4647-b0b1-1d73bf047a32,650d329a-7e10-4d4b-9c3d-3fd20692987e,636e7379-c1f2-4da4-9d99-cf817001cbd8,"{Japanese,Chinese}",24-01-2017,
a573b7ee-d7c4-47e6-9515-898e4517b0bd,0d86dec5-8489-478f-9b5c-797b3fc29956,82a7f17d-094f-4537-ba53-6b0c3d45f7f2,c7c37627-b6f8-43ac-b1ab-801fd636175d,"{Persian (Farsi),German}",25-11-2022,
1c5cd1c8-e9d5-4af4-9f07-cd0bb2144fdf,309474d2-e517-4350-bc39-6a7663a9d8ac,197a672a-ff20-43f4-9ce7-e6e6c126f5de,e64f11a5-d1fa-42e6-a84a-6e454be38dbc,{French},05-05-2017,
26565553-47d1-4985-b6dc-abb23985c5fd,a5c46554-6375-47de-bed5-284bb3510476,7472cc89-e878-47a9-afb2-a782f8b14080,563e73c8-a61c-424d-83fc-e024dd821f95,"{Japanese,Spanish,Tagalog}",19-10-2016,21-05-2024
660eebc0-c25e-4cbc-bf02-6a576aa73125,2133f47d-5228-47f5-af03-485d32c86ec8,ce01fff8-d5c6-44f3-822e-9f97f3e6d072,dfb2ed83-5561-4f8d-86ce-e68df1ac504a,"{English,Vietnamese,Korean}",11-06-2018,23-09-2024
151bde20-610e-4db4-a8b7-7e0cfe3a976d,c5e2efd1-24c2-481d-aa3f-5186a0b0b564,a31d0e59-934e-4f67-84b6-ce797c22794f,e5a3f9a8-df46-44d2-a919-55d3f4c53d8c,"{Chinese,Korean}",25-05-2021,
bd46393b-5ab0-478a-a450-e1fc7e3a7ada,486468b9-6ab7-4bd2-bc67-3cd486417390,a6ebfbc6-f6d7-41ed-8597-3c0ef88284bc,60bba21c-8af2-4316-81c4-a6f69055724d,"{Arabic,Japanese}",02-02-2023,
a704329e-7263-4e31-84aa-db8bdbdce188,2fae521a-8600-4cdf-9f6c-ab144ea98796,343e9ceb-87c4-447d-83f4-7b60c46cff13,558f75cd-8b0c-414c-ae0f-ce2b9e0eaa3c,"{Japanese,French,German}",19-01-2016,29-07-2021
57195a45-e159-4170-9004-997168c4c3f5,63065764-4c26-4bea-b08e-876d0ab8f14c,3cc17c63-e45a-4486-9369-66308c9ab53b,89905592-13c2-4b5c-9cc0-fbb0774bb736,"{Japanese,Spanish}",26-05-2022,
f2dc3884-ece5-4abc-a178-5e40bfcdb3a5,0f83daea-d834-4d51-b93f-ccc81828d7d2,8bce2715-f732-4a39-9ae9-436a19f7b165,cb7abd69-f2b6-42a6-94a0-a1383cc238cb,"{Vietnamese,Chinese,French}",02-07-2021,
3473f5d3-b1ef-4497-b138-2309f2a06f8d,68da3d6d-0904-4ca1-9a81-92fdb31c115b,c69c37f3-f56b-4097-82e8-3eab9bd60a7b,5efe27bd-5d18-42ee-9507-8396e010e800,"{Chinese,French,Portuguese}",26-02-2023,
e04be954-de45-44fd-a0df-da1c90bb255c,d44f80cd-2880-407b-b9aa-89fffa0b04fe,62014c38-5bff-4548-b32f-39c938405da5,1351d950-48bb-4215-b085-a2094e6174c5,"{Korean,Spanish,Japanese}",05-10-2022,
e07a698f-47f4-482b-b122-47b63ee10a7a,2688a773-a42c-4e97-9622-5bb4d4419490,3c94e4e3-5f82-4c45-a2ad-e986eb6fa494,2f0d3231-6894-418e-9fc3-0c94a9d67d69,"{Portuguese,Russian}",09-04-2021,
2f4d7ca8-d22f-4d77-aacd-3d5dadbd6240,bd889ddc-39fc-45de-a073-8b176df9eb15,d7be60b4-e93e-446f-bfa0-71f3e3dcb8f3,fcfad7df-9929-47ab-aa6a-53ae0ce7ebc6,"{Persian (Farsi),Portuguese,Tagalog}",23-04-2025,
ef4169d5-2dfc-4fd2-9dbe-261551a392b0,47db9d5f-7d2d-4b4e-98b7-774b438e36a1,9db744f3-372a-4c20-a1b0-161a3f182728,7a57eab9-4983-494d-904d-80680cf0cd0e,"{Vietnamese,Spanish}",17-04-2018,03-11-2018
1adaf071-9594-4d14-bef2-eb1fb7cf7cae,0e2906fe-0aba-4e1d-99a2-205f0ab780f3,1d6605f7-6cf8-4fba-9048-cef349d44780,56d592e4-3d13-4df1-8bf0-0ae0636c196f,"{Chinese,German,Vietnamese}",26-11-2023,
0b4f6698-9165-4802-a91e-41b900b2e56a,427602b2-2702-4fe8-be05-b22f06715ae5,a20f46aa-6549-4719-9885-137f07964d21,5ad84032-b41e-41ed-9993-f796e4ffc120,"{Korean,Hindi,Tagalog}",12-10-2018,
7e2de2b0-5f7d-4604-b104-bda72b85b184,75cb6445-6e1f-4bdc-91b7-32adb510ead2,544bc565-d7a0-4583-ada4-843f30e0c080,26f1f99c-c5d8-47fa-9134-2388f3dd9a77,{French},12-05-2019,10-09-2019
9aee2143-ca41-4cee-b840-6cbd4eb6b4fb,38001740-51c8-4d2a-8463-e5350c25d128,60206d94-fa5b-45a1-b1cb-fdd4b62ee500,dc8d7194-45d2-4674-8016-5a930461ca50,{Russian},21-09-2018,
b4d00ee8-c39e-4038-b575-2c82d0a85c19,83f832ee-7452-4337-8aef-97ea023a7793,97ee96ab-ef06-4d1e-83d9-90e3c33f6c82,d4810add-2946-417d-88bf-d7e33361e55a,"{Vietnamese,German,Persian (Farsi)}",12-02-2016,
3656183b-94df-499b-9f18-ace627b582f7,11750dd6-7a14-4256-8957-bb536e9dcd32,653aa412-a330-4ad2-a033-8333a9de57cf,c25a80b0-d1c2-4996-9f93-6e12022ed791,"{Chinese,Russian,French}",09-10-2017,
c0b57a45-313a-49de-bcda-e84e50b25529,7cd6041f-4a54-4723-9208-cab1459a3362,69c782bd-f731-4b2e-a8c0-2a6d0ae68f66,113adcac-744d-4de9-a0b5-4cb395bf4c73,"{Russian,Spanish,Hindi}",05-05-2016,
c748ce66-4df5-4f7e-a370-7981124df9d7,6b7dee77-5c11-457b-908b-22337fc58125,11ce80d8-4834-48a6-9720-a214f6b98017,e6a96fdd-5f61-4932-8c1e-29264a17f927,{German},03-03-2016,19-10-2022
feff6280-5003-440e-8c62-cf54da1dfe07,bb4eba45-e0c3-43f7-b2ab-fc7d8ee3d970,8e3123e7-47a8-4cda-8b27-53519645e032,a35d5973-59cb-467c-8800-4ef87d4f979c,"{Hindi,Tagalog}",15-12-2019,
fadf69a3-962b-4d83-86f4-e75949f19783,cb4c5d1b-39fe-422a-844a-f4740da83892,9c0ab063-4703-499e-952b-0e15d751fa5f,c098e739-3f7e-4994-aa5b-b5993ecc9959,"{Tagalog,Arabic,French}",18-06-2018,
87b406c5-996f-40fa-93ed-047f193f69c9,70c75069-4d99-47e0-96a5-f00a2016beb0,a980be71-1c9c-4b29-8318-9bed1fe71aaf,e7c991e5-3273-40b7-94ae-07e499fe9473,{Polish},20-07-2023,
0f1136fc-f9fd-4789-954c-5ed92d3cce10,ca633dab-1d2a-4ec8-85f3-1c8993eaf8e8,69976e67-989e-4bc3-b943-73fbe8aca9f1,ab25b64a-345c-43af-a6b3-c82e39b78384,"{Vietnamese,Korean,Chinese}",27-10-2022,
20e31f74-23e0-493a-bb0b-e26b5a7e50a9,6085f830-1659-4b8b-9479-fa8478c0f75b,7fd47e1c-92c1-4c69-8ff2-320a9c2dd118,c8fab818-8b65-43cf-ba85-c1dfb71d1257,{Hindi},30-01-2017,
0b94f880-94d9-4d29-8105-5884193ab5d1,7bbb0dad-2dd0-4077-a423-96a13e0283d3,47ecc7c7-7a3d-47a3-a669-f438ddfe1650,e2c103d5-9bcb-4851-a0c9-92f76c8a47ca,"{Persian (Farsi),English}",14-06-2025,
f01f4a3b-96dc-4932-b131-f31807c4e2ca,d1ecc235-7e2b-4bd4-afde-4c80f75cae02,1f0f8ae2-d8ea-41b8-a9f1-41c0892b7f7b,74c4a6f7-390b-494f-9169-b29da4efc59e,"{Tagalog,Arabic,Vietnamese}",17-05-2021,05-09-2022
2652cead-9375-463b-8d36-789c4c526925,0c4538c4-49a0-40f9-9d6e-a9a98fde7fab,c30ad4af-4364-4207-a9a0-bf53b7d883a2,60360b62-6a6e-4e05-8f95-e35850e94703,"{Portuguese,French}",14-09-2023,
2dc2805c-f927-4bcd-b3a5-f02dabe8dc0e,f76a8267-5d1d-4845-b0d1-eaef661162e1,e0dc4d35-6341-4f27-8759-47208b7bbb5e,2fcbfb24-1770-4142-bebe-8dbafc13e5bd,"{Arabic,Chinese}",11-12-2017,
74a661fa-13fe-4adc-923d-e0a5f3d81361,e878fee8-46f7-4e15-9b22-1ec6ee308105,39ab9839-ba7e-43ad-ba94-910bcf55212b,cc906335-e885-4c09-9511-ec6d5a63d1a3,"{German,French,Hindi}",12-09-2024,
47039281-e64e-44be-b719-9c4f00c0c6ab,283ab112-96c0-4810-9e89-81db91636596,c1bdae47-0a80-4653-ae75-a60e7805f2fc,98471c58-94ec-4b67-b165-40fec0efe681,"{Arabic,Portuguese,Korean}",20-09-2016,
43fdb000-c9d4-4843-8eef-cb131d5b1061,6ee1f784-5398-4d93-a95a-2c370c66e2ed,598b3e15-725e-46ac-b90c-2fa8630e6b25,fa562eed-199e-473f-9ab1-fb4f990fb0b8,"{German,Persian (Farsi),Russian}",19-12-2015,
ceb0d322-3b79-4c0f-8a6d-333db0480a20,2719b362-2949-4408-8126-e35afbcf6a6c,d7319dec-9661-4840-ab5d-9f023d046c16,85f418b4-fbe8-4fc4-9dd8-5e8e6de33031,{Hindi},16-05-2022,
034c0247-d3f7-4f86-8550-e421b5221134,bf516424-8b9b-49f8-854f-3e6d2821936d,a6bbac89-6579-4da1-8a42-e19b902606cb,aea39e1b-e087-4c1d-b2f4-5e73c4c78811,"{French,Russian}",02-12-2015,
f730dc41-4218-4a8f-9848-a8b0d81d3f9d,4ac4a3f2-25eb-42ef-b6d7-c2be79d96acd,91cf3258-ad6c-452e-98b5-aba0c9dcd32c,19fb8856-a0eb-4664-ab05-745fcd3a70d0,"{Hindi,Spanish}",18-02-2016,20-10-2020
5ae66fd8-d74c-46ce-af69-c46af016ce3e,abcfd6b1-e842-4734-abc2-d79dcab28bf4,af59201b-3d09-4c73-9e15-1a436fd30f5f,3d6f69dc-db9a-450f-9c6c-a31dabfc2d7d,{Spanish},23-02-2024,
3dbf4243-7705-4d90-83a6-53aced768d2e,28cebf69-2f73-48be-9cbb-601db6825da8,6a49a72e-5f36-4e14-bb20-e08a36ca7838,c0017577-34bd-4ab8-9890-14bafc5c8a18,"{Arabic,Vietnamese,Korean}",06-10-2017,
9508fa95-ed8c-423c-a037-2a3f8d3c37a7,ec0a0a23-72b5-4fc8-a8c2-d3625ebe7fe1,941b2c36-450b-448b-88e0-e7cbf582da73,8c4253e7-d966-4a09-a750-9ae2a485e9f0,{Hindi},05-02-2021,
960a7cb6-cbd0-4c85-af2c-59435d0b27e1,58df1b14-840e-46f2-b0d3-f4dfb6ebe41d,33c09d3f-8627-4052-8fcb-608fc853e587,8912e8a8-5340-498c-9383-4b5b5acffee8,"{French,Polish,Spanish}",22-09-2021,26-04-2025
b22b2e3e-531f-4cc2-924a-62d968014ae4,b33f2bc5-cd9f-48ec-8ee3-f954212f6d11,c694e93a-aa75-4d17-859e-a7d10d49dba0,20776f14-f616-48d5-b4b2-74a19f09b427,"{Korean,Hindi}",12-01-2019,
f548e223-eee9-43f1-a1a4-54aac33d93a5,494b4716-9693-4c8e-bb0b-63e8e7fea2c9,6982997b-42fd-4f26-a512-bb589180e29f,39feb50e-d670-4e10-b8bb-d9f3ab1a241e,"{Persian (Farsi),Spanish,English}",21-01-2020,
d838dd4a-491e-4cd3-817e-e94dfe72c7dd,8a899894-05fe-4066-9e08-8015c07d58d5,dc5ec572-4120-4f6f-bda3-976bebaa9802,d6c5a1fb-7991-42f8-8da8-33170725fade,"{Polish,Arabic,Russian}",16-10-2017,
11374f9b-0ea7-40e8-8410-30261cabed54,c214f79f-36d2-43b0-8b8a-687b9f8c398c,15b91f2e-1f52-4907-a8b3-d4849b08d1a3,914c2137-4ef8-4508-9b16-dd2c2088f246,"{Hindi,French,Polish}",31-12-2019,
49705736-e315-4660-b177-cca6b4d5637e,d882c8de-5467-46ad-adf5-86d06c122294,fc18bf66-b152-43b2-b9e0-fb096ba606d2,f6340a75-717b-4fff-aefc-516898e6be9f,"{German,English}",09-10-2019,26-06-2023
8e2b54cc-77d4-47c5-adc3-1dcca96d3e10,b016c948-e740-42a2-99b4-4fcc5a08beb2,8c1b9a7c-770f-41c1-b331-f874d1dee613,d35c72ed-38f1-4d3c-83e8-90572230fa41,"{Chinese,English,Vietnamese}",22-10-2024,
27afb522-0901-4ed5-97f2-fe5aa4a67cd1,ac04edae-c34d-456c-8c0b-b3a8007fba64,1c6abc45-ba72-4143-9a0f-2455166f4fc4,a601195c-699b-4e73-8610-fc90ea66c3ea,{Spanish},04-07-2024,
bedc0d21-ff66-4eba-844a-2550e556903f,879dbfe6-2de1-4d4c-a5ca-9587149de5b4,5b745a0a-47b7-4888-a2f9-4c1621283bb6,d6632663-e067-4b82-8e1c-f13ab8639b1c,"{Russian,French}",22-01-2020,
98711d09-0a96-4277-a86d-2d7dcc77530f,c1ca49f3-aaf9-4533-91e5-93dc5c053746,0311b0d0-7aa5-47a2-95a8-0b5fd8d2e34a,1b9288d4-500c-4bed-afd9-ee3f5968fd48,"{Persian (Farsi),German,French}",20-04-2025,
