SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
d5c906c6-869e-4a80-b1aa-3f3b1f93376d,d6265101-1405-45b8-80cd-246462ea69c3,208Z00000X,Secondary,Geriatric Medicine,2016-05-09,9999-12-31
aa794a3f-6d3b-4aec-804e-2a4c04bd83d9,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,207N00000X,Primary,Pediatrics,2024-05-22,9999-12-31
f293a6f7-10fb-4090-bf61-7e2a6272c1a3,8b9b2be1-79ea-4315-bd83-e0b030e3c231,207Q00000X,Primary,Family Medicine,2019-05-31,9999-12-31
0879e109-bad2-4dd7-991d-c76aa89b2637,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,208VP0000X,Secondary,Psychiatry,2020-09-20,9999-12-31
c2b0c171-968c-4842-9645-f4a556f80b94,1bfccf96-ec90-47ec-9b0c-02596783f131,208Z00000X,Secondary,Geriatric Medicine,2015-09-03,9999-12-31
9624449c-a19c-4726-b4dc-97d8fd93608e,66c06386-5db7-4deb-a473-82b8bf0e51f5,207N00000X,Primary,Pediatrics,2016-07-15,9999-12-31
87373e22-026d-46cf-9850-e1ddc904a0ee,6478b8ea-e0e6-4ee2-971d-f707b8746db9,208C00000X,Secondary,Cardiology,2024-03-12,9999-12-31
19d29218-45a9-4450-a766-5d87dc6de635,9ee17618-7d89-4c31-9621-9059bd601d82,208C00000X,Secondary,Cardiology,2019-07-21,9999-12-31
5ed98ded-6756-4a45-b615-b15c88fd373e,d1c66369-7c95-4776-929f-45eb9c0cf1ce,207Q00000X,Primary,Family Medicine,2021-08-11,9999-12-31
82cfa8a2-d41e-45cb-b331-8190e5ae3ae6,9f169e15-8110-407e-8131-4808f858dc76,208VP0000X,Secondary,Psychiatry,2019-08-13,9999-12-31
65314984-5d38-41e6-94ce-62ecfe96db6f,170c29e4-c233-4059-87a8-191b913db9a2,208VP0000X,Secondary,Psychiatry,2021-11-25,9999-12-31
ec81a7ec-3393-4ec8-9937-c4b6ddf36402,238621d8-c093-4d2a-bf22-44707f07ea3d,207V00000X,Primary,Obstetrics & Gynecology,2023-02-23,9999-12-31
9d5c7d70-01e4-41f7-8444-9ca079fb950d,cd6b07f8-1083-408b-bf71-00b2a774d0af,207R00000X,Primary,Internal Medicine,2024-12-31,9999-12-31
c5fdd53a-a5a2-44bb-a85f-f20436c3b71d,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,207Q00000X,Primary,Family Medicine,2025-01-04,9999-12-31
91721c2e-ab18-46b8-862f-0adcf9fa7dec,f980879a-4cc2-4e6e-a6d4-366d96e6040f,208VP0000X,Secondary,Psychiatry,2022-08-04,9999-12-31
a29dd98f-952f-4fe5-9933-8aa2de699b85,b4cae5dc-339d-4612-b770-cde9981a5e84,208VP0000X,Secondary,Psychiatry,2019-10-26,9999-12-31
9e3e0b00-db01-49c2-af7b-15ea9b3a79ca,7a3f3fae-2601-4395-a763-aa5dac9fdba4,207Q00000X,Primary,Family Medicine,2016-04-03,9999-12-31
f76fe59b-103f-4fb7-8ba1-1416d0ae2b10,cf69f408-384e-4af6-af03-2ad2a663e7f6,208VP0000X,Secondary,Psychiatry,2020-11-14,9999-12-31
fd90d47b-1edd-41a2-881e-549d6acd4085,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,207R00000X,Primary,Internal Medicine,2022-04-27,9999-12-31
d86dfd66-5902-474e-ab0e-fb56146f64fb,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,208C00000X,Secondary,Cardiology,2017-10-16,9999-12-31
bbe23e83-9da9-41dc-9aab-44936d26d66e,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,208D00000X,Secondary,General Practice,2016-05-22,9999-12-31
b17742c3-ddd5-4628-b1d6-ce6b77dc2f11,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,207R00000X,Primary,Internal Medicine,2015-08-15,9999-12-31
9949738a-fbb5-4425-8865-8536bad2f2d9,85824ab8-4b00-407a-a1d8-65e8a6bad26e,207R00000X,Primary,Internal Medicine,2019-09-26,9999-12-31
3384002b-b4b0-44bf-a906-f5742c25b8c0,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,207N00000X,Primary,Pediatrics,2024-01-10,9999-12-31
40bd93e2-3c2e-49d6-a930-1c64fd333ffb,c81a23ce-9b09-4992-b9b5-d859693c6909,208D00000X,Secondary,General Practice,2016-08-17,9999-12-31
34eaa0fd-de1c-4824-89ed-983bf78acaa7,b809bfaf-8ed2-443c-8d2e-95181f67f993,207Q00000X,Primary,Family Medicine,2018-01-15,9999-12-31
16ee9e4e-a01b-4715-b768-cde70e09f197,09ff9385-6d06-4380-b522-4786ce1bfd05,207N00000X,Primary,Pediatrics,2025-01-11,9999-12-31
2a703970-79f3-40b6-a9de-4cafa9ddf925,4d0e010f-af97-42df-8e2d-578dee4f4f9c,208Z00000X,Secondary,Geriatric Medicine,2017-05-04,9999-12-31
12278da0-cba6-467b-8f92-b6f1056988d8,6076218a-10e5-4277-b833-bdb8c4fae321,208Z00000X,Secondary,Geriatric Medicine,2017-11-01,9999-12-31
49dc2cd0-b9aa-4ab3-b6fc-82cdec363ea0,8dd5be1a-f23e-4852-b279-14310f55ceb1,208VP0000X,Secondary,Psychiatry,2024-06-04,9999-12-31
d6dbf5d9-d1e6-466f-9914-7f0c6f5db6f4,03d31516-cc79-4074-86d4-e873c8c21d43,208C00000X,Secondary,Cardiology,2024-09-03,9999-12-31
32709e90-2ae3-4eec-9b53-25bba466aa9b,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,207Q00000X,Primary,Family Medicine,2018-03-12,9999-12-31
56763cfd-7760-471d-80ee-f6903132da6d,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,207R00000X,Primary,Internal Medicine,2020-08-30,9999-12-31
aadadbf7-17b3-4f5a-ab78-97f94308525a,bded21aa-c01b-47f0-aa52-6a70254547e9,208D00000X,Secondary,General Practice,2017-07-29,9999-12-31
73136c60-6543-4d7b-abb9-2080c9fff860,9ef3678b-1d07-4903-a798-7f44eba43f25,208C00000X,Secondary,Cardiology,2020-03-03,9999-12-31
d1c7592c-a78f-4a3a-86f1-e14952f01f50,ce395f0b-30bb-497e-be45-7d5cffb5b41b,207Q00000X,Primary,Family Medicine,2022-03-31,9999-12-31
adfcb7ba-5caa-4759-a742-856519d58370,a386f531-eec7-4d39-bd17-8c199c526fa2,208D00000X,Secondary,General Practice,2024-05-06,9999-12-31
9c75d459-946e-4ad8-aa22-be7519eaf94a,d29c86f8-e3e6-4b06-b4e5-cff6ed537576,208Z00000X,Secondary,Geriatric Medicine,2020-04-06,9999-12-31
9f845c0d-d77a-40fe-888c-8ddd3d4e9825,45d36535-0962-4dab-a771-40d92c6aac0b,208Z00000X,Secondary,Geriatric Medicine,2021-11-13,9999-12-31
04f2cd96-7722-47ce-95f3-08fad2b9f8cb,d59a38f8-5190-4755-abf7-142c71362a7b,208VP0000X,Secondary,Psychiatry,2017-10-11,9999-12-31
dea6e371-bdf4-44f0-9561-435badc47a07,97f43da6-4466-4d26-9274-7c13c5070d02,208C00000X,Secondary,Cardiology,2020-09-01,9999-12-31
39f32b36-582c-4c90-bcb3-0ddca8e497c8,284265c5-8eb3-4f7f-b7b9-522cc2fd9368,208VP0000X,Secondary,Psychiatry,2022-09-06,9999-12-31
508a8fc1-aeb1-47a6-96fb-206cc7719dee,25b903c0-f192-4130-8a75-3e3683621474,208Z00000X,Secondary,Geriatric Medicine,2018-09-04,9999-12-31
f29feb20-4b98-4605-9467-0f1e25f6278d,997fa181-b7a3-4aaf-b341-f8eb25583385,207R00000X,Primary,Internal Medicine,2020-06-09,9999-12-31
7fe07c45-767d-482a-8271-14cc1814393b,be44e714-ebf6-4724-b030-c11833e034fd,208D00000X,Secondary,General Practice,2024-08-25,9999-12-31
3b506e51-ef76-4a50-9049-7e08c629c182,bbbc483f-1a99-462a-b79a-5d5ec97a7e8a,207Q00000X,Primary,Family Medicine,2023-06-13,9999-12-31
438a3cd1-dcb4-4fc5-bd5c-7e0cd6836835,12fa909a-e513-4e48-98cd-eaf71a093e22,207Q00000X,Primary,Family Medicine,2021-10-09,9999-12-31
3926148d-ad83-457b-a7bd-116e90908ea8,9a376c16-639c-44f9-9381-3800f58f806d,207R00000X,Primary,Internal Medicine,2016-11-11,9999-12-31
19872e4f-3311-4115-ab52-a59d446f60e6,a0fe59de-5801-4e0a-bd22-852894e96836,208D00000X,Secondary,General Practice,2016-08-30,9999-12-31
448166aa-a3fe-4a08-9953-2cc8738a3640,f6101c8c-245f-4f26-8808-237f2f22a7da,207N00000X,Primary,Pediatrics,2022-07-15,9999-12-31
e611c8df-91bf-4c87-9fa8-a8fa25ea7e4e,320a8c30-2e7a-4a8c-b619-22e017836753,207R00000X,Primary,Internal Medicine,2018-12-22,9999-12-31
c46f08b2-b211-4636-8338-4c289c84ccee,b98bc713-8f94-4565-9979-850167f6586e,208D00000X,Secondary,General Practice,2018-08-31,9999-12-31
d04a4110-bcd7-4f3c-89ec-1c8280619d32,6763a80b-b668-4da1-b9a6-8fb497b9d79c,207N00000X,Primary,Pediatrics,2023-04-28,9999-12-31
b47e2fb2-2870-41d3-8199-5b542d544ce3,af2f1546-a0b5-4612-abaf-ed94015799d4,207R00000X,Primary,Internal Medicine,2022-07-21,9999-12-31
5bccdd55-c881-422e-b936-88ecc58d8eb5,78a52fa7-6284-4a9f-a3d1-f303779d5536,208VP0000X,Secondary,Psychiatry,2020-05-25,9999-12-31
cc7ddbd5-bcbe-46dd-bee3-128142bd7a0e,1be43d70-8336-4b96-a381-c49da81edd24,208D00000X,Secondary,General Practice,2023-01-20,9999-12-31
2df84fb7-ebd4-41a9-9bc1-9f5dfc2b6dd8,00fc50b8-f503-4fb3-a10e-53368d96564e,208Z00000X,Secondary,Geriatric Medicine,2019-04-23,9999-12-31
d0f89751-b71f-4912-b0c4-b2dc07825055,f2d98a28-879b-4b33-ae8e-b32daab8c37f,208VP0000X,Secondary,Psychiatry,2024-07-04,9999-12-31
5a4b583e-bf27-4063-8f06-2e70cf0d080c,04d33ecd-ef06-4c52-b043-857508d6e63a,208Z00000X,Secondary,Geriatric Medicine,2023-10-06,9999-12-31
c3c7e566-6da1-4f01-9461-f270488b998f,84b1c8ea-e79a-4c1e-8554-c2204ee7695c,208C00000X,Secondary,Cardiology,2020-10-24,9999-12-31
4939ba2f-a402-4db1-b8e2-78412d7d7f05,5cbd8f85-f1d4-457a-9ebd-ef4ff58c71a9,207Q00000X,Primary,Family Medicine,2020-05-28,9999-12-31
3e368317-90ec-4057-847e-9a6ebcf1bbae,4b379bc8-a90a-431a-bd2d-729aeacdcb30,208D00000X,Secondary,General Practice,2023-01-01,9999-12-31
ab9f82b5-e79b-4334-a629-8e180bc54755,247ef6dd-5289-4c36-beae-df1ddb82f97c,207R00000X,Primary,Internal Medicine,2019-03-16,9999-12-31
1031e941-fb8d-46bc-b6e9-6f6afaa7d647,4e15c8af-cfda-43f9-88e3-04734d81b075,207Q00000X,Primary,Family Medicine,2022-04-06,9999-12-31
6f69020c-3442-4b22-91a9-f69005206928,9e737f5b-e8ef-46c6-873c-df38b1ac43f9,207Q00000X,Primary,Family Medicine,2023-01-20,9999-12-31
02035330-6579-4805-9e4a-9580d5c4d583,8f46b54e-f210-4576-9ee6-eb6abd5e3f7d,207N00000X,Primary,Pediatrics,2020-09-14,9999-12-31
869d1585-629d-4be3-b495-96d581ccd48b,a6bdbf63-05f5-4317-a274-8aaaf1067187,207R00000X,Primary,Internal Medicine,2019-02-22,9999-12-31
db2ffacc-771a-4573-95cf-138662b44f81,60f1aa80-64d6-4c3a-aad9-18e48d2e5989,208Z00000X,Secondary,Geriatric Medicine,2021-07-12,9999-12-31
7e526851-ed16-4edb-a01e-a0714c814183,a985ccab-1746-4b49-82c0-a8619507374e,207R00000X,Primary,Internal Medicine,2025-01-15,9999-12-31
eb908605-c775-4e96-8abd-7ffcb393aa1c,cf7572ef-1c7e-4e35-8884-55fe56fe22f9,208D00000X,Secondary,General Practice,2017-12-12,9999-12-31
593d0c26-2256-4274-b107-3d9dd3769360,f990badc-a269-4f8d-89e6-5069d3df97fd,208Z00000X,Secondary,Geriatric Medicine,2021-02-10,9999-12-31
f6f3e19e-e3ff-47a6-b6a1-fb3933555290,26a3a31a-b9c7-43ae-b038-75787d80a462,208Z00000X,Secondary,Geriatric Medicine,2020-06-23,9999-12-31
6a7d8774-735f-4651-8f0a-f1da2113b9a2,6e6a3089-8c6f-4ea6-b03b-b259d9293c12,208Z00000X,Secondary,Geriatric Medicine,2015-12-16,9999-12-31
df21a1b9-a722-480d-a95f-87cfe8cd89d4,3bb395d0-f7fc-4462-a357-25ec0f0e971b,208VP0000X,Secondary,Psychiatry,2023-09-22,9999-12-31
30a0db35-c39a-4fbd-bc94-663db99c772e,5a90f551-8c68-441f-9c6d-e13e12ad19b6,207V00000X,Primary,Obstetrics & Gynecology,2023-11-13,9999-12-31
1ea87153-7bab-4a80-bb91-727951b36fe0,f4c26db7-ff5a-43bd-a3f9-1bd31bcdaea2,208Z00000X,Secondary,Geriatric Medicine,2019-03-18,9999-12-31
dde8bb03-8b8d-4082-bce0-8fad1f3bcc71,c5d7545a-2417-42c7-810c-e159413dcd2c,208VP0000X,Secondary,Psychiatry,2016-07-26,9999-12-31
f6f99f2a-1aee-4955-926a-6c183b4909b9,02140d07-8584-453f-91d0-8b6ad158e341,208D00000X,Secondary,General Practice,2017-11-10,9999-12-31
99af9bc5-27f4-4583-83af-8fd0f3f46267,3f213d32-4d5c-4b88-8bf7-50c78a87fe92,207N00000X,Primary,Pediatrics,2023-09-05,9999-12-31
b45b8d4f-2a44-4eba-842d-bff8c398fef5,a02d7389-445d-437e-89e9-7cd06f0b233d,208D00000X,Secondary,General Practice,2018-06-23,9999-12-31
939b8ddd-f1f8-40dc-9039-92aa5243b850,ce97a55f-a6bf-43bf-996d-8c4149da875a,207R00000X,Primary,Internal Medicine,2024-10-13,9999-12-31
27222127-1245-44be-861f-e2f9501998be,1c62813d-c86c-4710-af67-c57207eccc92,207Q00000X,Primary,Family Medicine,2020-09-06,9999-12-31
62f3b0cc-ac35-404a-9e17-a2e33a6b939d,6d998fe3-c3c1-478e-b12b-30d104d93e84,208D00000X,Secondary,General Practice,2022-10-07,9999-12-31
839fd297-476d-4059-8959-32e36fd757f7,375f7260-09b4-4659-b3c7-7cd7e2880168,207R00000X,Primary,Internal Medicine,2016-03-01,9999-12-31
bba43e0c-8244-4978-8bb0-e6d6ece6de47,f1997820-62fd-4d3b-85d7-56faea4cf024,208C00000X,Secondary,Cardiology,2017-11-27,9999-12-31
682f68b4-4f77-4149-b542-51ef38c90979,e8399874-cac7-4e15-a3ec-af8114cd06bd,207V00000X,Primary,Obstetrics & Gynecology,2023-01-15,9999-12-31
efc9b5b2-049e-41f7-a621-9665235989be,4bfa9afe-31ce-4613-a335-436165013f4f,207R00000X,Primary,Internal Medicine,2019-06-14,9999-12-31
4b1f2ef5-3766-4c83-9526-8de91320c701,01507b6e-37f6-475d-8d73-62bdb94a7523,208D00000X,Secondary,General Practice,2020-06-24,9999-12-31
779094df-3630-49ce-a29d-f66adfd6fb37,363c5233-c146-4eb0-9e2b-4dd1e64176d8,208VP0000X,Secondary,Psychiatry,2018-11-03,9999-12-31
db405008-5d92-4f5a-b9a2-fa5924619175,6fd07af9-51e7-4bb8-bb04-847885b61ea8,208Z00000X,Secondary,Geriatric Medicine,2020-12-01,9999-12-31
61560e45-1b7d-4005-931c-df8767dbd859,6714d1b5-c538-4cd0-84bc-4f1d75c03e97,207R00000X,Primary,Internal Medicine,2025-01-24,9999-12-31
ea5a5cd6-98b4-4be1-8e19-21e9d158e60c,1d63cf70-9a3d-45ec-8270-8dbba7f1633c,207R00000X,Primary,Internal Medicine,2016-05-06,9999-12-31
c2fcfcc2-751a-486d-9a43-f7046dd4ff06,5089f5b7-d0fe-4732-a140-b637423e15c4,207V00000X,Primary,Obstetrics & Gynecology,2016-01-30,9999-12-31
4ad1729c-8054-45cc-9e4b-c006ddcd912c,b59de2d2-5fd4-4661-ae04-a58cd44f5a17,207V00000X,Primary,Obstetrics & Gynecology,2020-10-18,9999-12-31
5f0169de-9333-4124-b470-b4222c036814,b905c076-0ead-42ff-ab31-19443688ae24,207R00000X,Primary,Internal Medicine,2023-03-14,9999-12-31
e4e64d58-1f8d-49e9-826f-9d2841145692,12b7144b-5b60-4e04-944b-78f028209319,208Z00000X,Secondary,Geriatric Medicine,2023-03-11,9999-12-31
9e09d5a0-cf24-4a8e-a278-ea61d4b79237,c171637a-ebf6-4b66-8a44-38c0ac45e6e5,208Z00000X,Secondary,Geriatric Medicine,2022-02-19,9999-12-31
b548b223-93d4-48e8-8674-a07d433bc67c,de2a1052-4867-4454-a997-a495919cff56,208VP0000X,Secondary,Psychiatry,2016-05-28,9999-12-31
d6a9427b-806f-4e62-a185-4d535fdb9441,ef8b96d2-698b-4c4f-8256-b21cd25571fe,208Z00000X,Secondary,Geriatric Medicine,2025-06-09,9999-12-31
2f560a33-2c45-4e8a-97bd-bde18f7698a3,ff8afe16-3612-41a0-952a-83b43a8a1f91,207R00000X,Primary,Internal Medicine,2023-04-06,9999-12-31
94078b05-a2fa-4b94-af1a-eaa6a4b4e97e,c0a375b6-89cd-4389-a050-e809d765db34,207R00000X,Primary,Internal Medicine,2018-09-22,9999-12-31
0937e6c0-2b3d-49c9-bb46-ee0b6a218ba0,da0b268f-9602-41e1-85b8-2bfc1bb006f8,207Q00000X,Primary,Family Medicine,2017-06-27,9999-12-31
2cdc272b-6929-4d2a-bcf0-41a0bbcc4647,e2f8296b-b0c6-4441-b4f1-ce37195232db,207Q00000X,Primary,Family Medicine,2022-06-27,9999-12-31
80ea58b6-2ff0-42b4-b867-2d67ffe318e0,89f7b49f-e097-4fd0-936a-e3888ecc46ae,208C00000X,Secondary,Cardiology,2016-12-17,9999-12-31
8628e10e-00e3-4fe6-a6e5-53260e428d32,53732510-7f24-4a64-b0e9-8b46d609e52d,208VP0000X,Secondary,Psychiatry,2020-11-26,9999-12-31
0772d638-57f6-4dc2-aa64-1ae87ba7fe10,b4869d9c-dcd1-4ed3-bc1f-3f7cf73383ed,207N00000X,Primary,Pediatrics,2023-07-25,9999-12-31
50371765-bd66-41bd-9f85-c8fbc67db5e6,803a039a-be01-4238-9c61-74c565439bc6,208Z00000X,Secondary,Geriatric Medicine,2021-06-06,9999-12-31
1c07d37a-3e46-4c5d-a5f0-c548ec2fd6d0,5443b205-cfb1-4cf0-b0a7-92869cbbd901,208D00000X,Secondary,General Practice,2015-10-23,9999-12-31
28b2039b-dc47-4320-b04f-78f8a04164cc,3ea68845-259f-4a61-ac45-03b81a73c64c,208C00000X,Secondary,Cardiology,2024-03-05,9999-12-31
c83dd0f8-571f-4cfc-b8b5-414fd615b76e,bd3d8e81-e67b-4019-97ee-1a6f75a8f702,208VP0000X,Secondary,Psychiatry,2017-07-25,9999-12-31
b83e5447-73f4-4412-a090-92be1ce1b1d0,bb04b7eb-b07d-4e1d-9b23-4286d1525bf5,207R00000X,Primary,Internal Medicine,2022-03-25,9999-12-31
97062148-0062-4a5d-8b9d-a8d44cad9d5a,650a6fd6-b3b9-4510-a6d5-a574ebf369a3,207Q00000X,Primary,Family Medicine,2017-09-03,9999-12-31
63660ebe-1e09-46e5-9a4b-36a5c3eb2927,6d2710ac-1e14-4162-8128-e7a17a101870,207N00000X,Primary,Pediatrics,2018-01-09,9999-12-31
6329e7ce-e1f8-44e6-bc5a-c8c794e1ba6f,85f4577c-2e3e-4a5c-b529-1d9599df3436,207V00000X,Primary,Obstetrics & Gynecology,2020-09-29,9999-12-31
ecc767c7-eb0e-45ad-8def-0b7c78adffd5,a1f366bf-21aa-458e-90d1-9fb052f36b0e,208C00000X,Secondary,Cardiology,2018-08-29,9999-12-31
021f6247-3daa-4d2a-abc4-02bd3f584d86,aa1312c4-3353-4089-9c86-8ebfeb918ad5,207R00000X,Primary,Internal Medicine,2024-10-26,9999-12-31
82928ddd-08a7-4ad0-8ca3-41906e4af1e0,66dc54ac-35f5-4271-a3b9-c9a8a7e29a4f,207Q00000X,Primary,Family Medicine,2021-03-01,9999-12-31
afa996ca-16d7-4d50-88c3-e60ee75ce13f,092dd625-1dc5-4d2a-8e9f-e40aec94eec1,207Q00000X,Primary,Family Medicine,2018-01-14,9999-12-31
ee98a36a-d339-42c4-97e4-1630c0e0d0e9,41f85988-3f51-4ad8-8d19-3434382d90fa,207V00000X,Primary,Obstetrics & Gynecology,2020-07-22,9999-12-31
5d7af36e-b0ef-4e8c-8106-23e33877e536,fdbf9202-a311-48bf-91ec-04015cfe2c01,208D00000X,Secondary,General Practice,2016-11-04,9999-12-31
2e4e12b1-3ff5-44cb-82b5-ff5a33574cc2,89b0bd4b-5224-43c3-86cb-5848dd80289a,207V00000X,Primary,Obstetrics & Gynecology,2021-06-25,9999-12-31
224a038b-3a7c-4527-a828-73873d8299cc,bbc6a5aa-0227-478a-ba92-275bce462e6f,207V00000X,Primary,Obstetrics & Gynecology,2017-04-13,9999-12-31
4c2d2471-cf62-4f55-93d4-763ce550a2a4,4476e454-b000-4247-a183-8e105525f410,207V00000X,Primary,Obstetrics & Gynecology,2019-02-06,9999-12-31
067b0cd1-3fce-435d-9846-904e48d7c45e,9875bb2e-cfde-484e-9232-98ae0923fadf,208D00000X,Secondary,General Practice,2015-11-02,9999-12-31
15334908-58a6-47cb-aabf-31804a820aae,c04ecfad-71db-42b2-b521-c6a3bab248ba,207N00000X,Primary,Pediatrics,2016-07-09,9999-12-31
2183f893-cdec-4e2d-9417-0f596c8ecb4b,c41aa678-bd8b-4582-9c79-5c9be35bdcd4,208Z00000X,Secondary,Geriatric Medicine,2016-09-09,9999-12-31
2d23b432-d987-4f1b-b93a-a2dbd1cd8b40,36c826bd-6d79-4daf-989c-142227d775b4,207Q00000X,Primary,Family Medicine,2024-05-27,9999-12-31
e3916c4f-059d-491e-b8db-f2eb8b112973,75f8ca6a-aea2-4e93-a743-241e1332b8cd,208D00000X,Secondary,General Practice,2022-08-21,9999-12-31
5521e89b-9c2d-4a9f-82f0-92922623b2ca,b078070a-32d6-4065-b7ac-c8bd840b95e3,208C00000X,Secondary,Cardiology,2016-11-22,9999-12-31
f936ef89-d658-4d76-b051-8a9314ab48a8,5bd3ac43-a4b6-4e7e-9a33-b4957e8a46e3,207R00000X,Primary,Internal Medicine,2019-09-16,9999-12-31
e44bda14-1a12-4bdc-a0f0-ae875e229091,c6883de8-747e-4d50-afc7-1da50850be86,208D00000X,Secondary,General Practice,2019-03-16,9999-12-31
7bf1d28c-5110-4ce7-ab46-c343d434e16e,4fcbef42-0259-4a04-ac39-06d09f6cd098,207R00000X,Primary,Internal Medicine,2020-06-15,9999-12-31
8cc73823-dada-409b-8d56-6a8346791904,a419f742-ad84-4da1-aa39-2fc38dc3f2fa,208Z00000X,Secondary,Geriatric Medicine,2023-04-08,9999-12-31
fc680804-f5c6-4933-8a78-7982ad446f38,046287f7-4911-40f6-9472-284c601b6417,208D00000X,Secondary,General Practice,2024-12-17,9999-12-31
26a275a7-ab82-4d53-b352-246d2e79dde9,cd1faa19-c534-4b52-95a3-4267c6321e22,208Z00000X,Secondary,Geriatric Medicine,2016-09-30,9999-12-31
9d83fc3c-8526-44ff-b11d-dc602403afe7,883a25a6-e3f9-4a8e-97ee-b92c4d2a1f74,208VP0000X,Secondary,Psychiatry,2023-06-03,9999-12-31
1f0f283e-b8cb-41e0-8c4d-45c4e84abf94,272098ad-31ed-43dc-8546-1e8955707b4b,207R00000X,Primary,Internal Medicine,2018-04-07,9999-12-31
27d1e41b-d0a5-4aa2-9759-3e30cc13d6dc,28dcaffd-9255-4700-9463-f0e64ae62cec,207R00000X,Primary,Internal Medicine,2024-08-20,9999-12-31
9ac36580-0ba4-4594-93cd-cebe3dc64039,0dd72c79-7462-4619-bd21-58852a9e702d,207V00000X,Primary,Obstetrics & Gynecology,2022-05-24,9999-12-31
b283ee2f-b2a7-4d1a-8f12-61229c8faa6b,8d23547a-adbb-4b6c-aeb0-d8e8f819343b,208Z00000X,Secondary,Geriatric Medicine,2024-03-01,9999-12-31
d908f445-3f72-4b26-9611-52cc556c7715,2fab464e-160f-4e3c-8d8d-c0b0a0a50231,208VP0000X,Secondary,Psychiatry,2019-01-03,9999-12-31
7fdff2f0-f02d-4678-8ed2-ca66b21e147d,c235196c-28db-423a-a934-96b88158547b,208C00000X,Secondary,Cardiology,2022-01-14,9999-12-31
1eb071de-4625-4b3a-b8bc-39c6657a5e41,797e7e28-a792-4b70-bfd3-c6be830fab9f,207V00000X,Primary,Obstetrics & Gynecology,2022-06-08,9999-12-31
00bb4a8d-bb15-44a0-aa0c-868c541b528a,082e8507-e833-49db-9393-9a13e90f2d23,208D00000X,Secondary,General Practice,2025-03-30,9999-12-31
731bacb1-58f5-4718-8bd5-a1653943bcae,91e3eba8-a634-4528-a90d-96cd1b1ca260,208C00000X,Secondary,Cardiology,2019-06-03,9999-12-31
bd6f95ac-d160-4342-b0d0-bdc504bcd433,927ee040-ffeb-430d-9754-b97565a490c9,208D00000X,Secondary,General Practice,2024-09-23,9999-12-31
e54c411a-8365-4e99-811c-18419b12aadb,b8cf8578-047e-4b33-b7ef-984217f63c98,207R00000X,Primary,Internal Medicine,2022-08-16,9999-12-31
5a145121-9a33-4ad2-9dde-9e76555af824,da72776a-735f-4213-84a9-302fa9331649,208C00000X,Secondary,Cardiology,2022-02-19,9999-12-31
bdff4c77-f803-4ef7-8bda-b913fa1f4e51,73ca839c-3fbb-428d-aa02-521d4640a3d1,207Q00000X,Primary,Family Medicine,2016-05-13,9999-12-31
a6950a2a-4b66-436f-9ff3-f86a17cd6216,5d418eb8-06b6-4889-a709-d63f8b3162f7,208VP0000X,Secondary,Psychiatry,2022-04-05,9999-12-31
6ed09d50-bfef-49be-971a-5d42d6ed2a65,2be8b440-1bef-412b-b893-777971ebc24f,208VP0000X,Secondary,Psychiatry,2018-08-25,9999-12-31
29258f02-7e38-44ce-a972-71953201dfdb,d3c4a0bd-3610-4027-ab56-846849169871,208C00000X,Secondary,Cardiology,2023-04-30,9999-12-31
7c895340-6d8b-43a2-a274-b19bc33e188f,68495a0d-25fe-4264-91dd-10eac90b1663,208VP0000X,Secondary,Psychiatry,2019-02-10,9999-12-31
e7a7462e-2b31-4d96-963a-961b1eda8984,20c2302a-9959-42cb-9d77-9ecd84149646,207V00000X,Primary,Obstetrics & Gynecology,2019-09-27,9999-12-31
62c4d447-6ffc-426f-afac-653ecd32eb10,c081aaf1-f57b-4633-b27d-0d58e02d32df,207N00000X,Primary,Pediatrics,2021-11-09,9999-12-31
040b1d5c-bc4f-4b21-b308-006ca45d16b6,9d644f61-1ffe-4d20-8591-db6ff355e308,208VP0000X,Secondary,Psychiatry,2020-01-11,9999-12-31
e1b69e06-d2ad-4289-8c55-369ec8b8e07b,5818d8a1-e322-4160-b94b-6e1be0e7c709,207R00000X,Primary,Internal Medicine,2018-06-13,9999-12-31
9ee0b251-7f23-4693-8270-1f4dfae64c2f,b806b09c-5798-4b00-b67f-263c3fa54ddc,207Q00000X,Primary,Family Medicine,2024-03-04,9999-12-31
6ca1a18f-6ac4-4ba7-b871-a5b435457683,bd3081fe-8103-4687-91e4-17de7bd8b26c,208C00000X,Secondary,Cardiology,2023-06-02,9999-12-31
ee2c0bca-319d-46b5-baf8-1af5c635d82b,947a2842-4a3e-40be-aefe-d049ac1242fb,207Q00000X,Primary,Family Medicine,2023-09-28,9999-12-31
